fips,party,candidatevotes
29207,DEMOCRAT,3946
29207,REPUBLICAN,9242
29207,OTHER,64
29209,DEMOCRAT,4578
29209,REPUBLICAN,10534
29209,OTHER,77
29211,DEMOCRAT,1178
29211,REPUBLICAN,1880
29211,OTHER,31
29213,DEMOCRAT,5601
29213,REPUBLICAN,13578
29213,OTHER,101
29215,DEMOCRAT,3664
29215,REPUBLICAN,7234
29215,OTHER,120
29217,DEMOCRAT,3206
29217,REPUBLICAN,5732
29217,OTHER,54
29219,DEMOCRAT,5461
29219,REPUBLICAN,7883
29219,OTHER,88
29221,DEMOCRAT,4459
29221,REPUBLICAN,4641
29221,OTHER,78
29223,DEMOCRAT,2250
29223,REPUBLICAN,3919
29223,OTHER,35
29225,DEMOCRAT,4657
29225,REPUBLICAN,10194
29225,OTHER,93
29227,DEMOCRAT,436
29227,REPUBLICAN,691
29227,OTHER,5
29229,DEMOCRAT,2188
29229,REPUBLICAN,6090
29229,OTHER,68
29510,DEMOCRAT,116133
29510,REPUBLICAN,27793
29510,OTHER,712
30001,DEMOCRAT,1103
30001,REPUBLICAN,3067
30001,OTHER,72
30003,DEMOCRAT,2215
30003,REPUBLICAN,2028
30003,OTHER,68
30005,DEMOCRAT,1300
30005,REPUBLICAN,1424
30005,OTHER,44
30007,DEMOCRAT,533
30007,REPUBLICAN,1778
30007,OTHER,42
30009,DEMOCRAT,1847
30009,REPUBLICAN,3342
30009,OTHER,132
30011,DEMOCRAT,76
30011,REPUBLICAN,623
30011,OTHER,10
30013,DEMOCRAT,13701
30013,REPUBLICAN,19028
30013,OTHER,730
30015,DEMOCRAT,946
30015,REPUBLICAN,1913
30015,OTHER,62
30017,DEMOCRAT,1630
30017,REPUBLICAN,3297
30017,OTHER,121
30019,DEMOCRAT,326
30019,REPUBLICAN,764
30019,OTHER,29
30021,DEMOCRAT,1494
30021,REPUBLICAN,2884
30021,OTHER,106
30023,DEMOCRAT,2700
30023,REPUBLICAN,1725
30023,OTHER,118
30025,DEMOCRAT,289
30025,REPUBLICAN,1178
30025,OTHER,24
30027,DEMOCRAT,1582
30027,REPUBLICAN,4425
30027,OTHER,120
30029,DEMOCRAT,11587
30029,REPUBLICAN,26019
30029,OTHER,1072
30031,DEMOCRAT,16405
30031,REPUBLICAN,22392
30031,OTHER,1044
30033,DEMOCRAT,52
30033,REPUBLICAN,590
30033,OTHER,13
30035,DEMOCRAT,2641
30035,REPUBLICAN,1828
30035,OTHER,93
30037,DEMOCRAT,119
30037,REPUBLICAN,396
30037,OTHER,7
30039,DEMOCRAT,404
30039,REPUBLICAN,1144
30039,OTHER,57
30041,DEMOCRAT,2997
30041,REPUBLICAN,3505
30041,OTHER,155
30043,DEMOCRAT,1881
30043,REPUBLICAN,3844
30043,OTHER,143
30045,DEMOCRAT,322
30045,REPUBLICAN,944
30045,OTHER,20
30047,DEMOCRAT,4960
30047,REPUBLICAN,7245
30047,OTHER,371
30049,DEMOCRAT,12717
30049,REPUBLICAN,16494
30049,OTHER,631
30051,DEMOCRAT,281
30051,REPUBLICAN,734
30051,OTHER,18
30053,DEMOCRAT,2320
30053,REPUBLICAN,5889
30053,OTHER,238
30055,DEMOCRAT,320
30055,REPUBLICAN,791
30055,OTHER,26
30057,DEMOCRAT,983
30057,REPUBLICAN,2868
30057,OTHER,82
30059,DEMOCRAT,247
30059,REPUBLICAN,698
30059,OTHER,28
30061,DEMOCRAT,542
30061,REPUBLICAN,1242
30061,OTHER,53
30063,DEMOCRAT,26983
30063,REPUBLICAN,23989
30063,OTHER,1480
30065,DEMOCRAT,538
30065,REPUBLICAN,1663
30065,OTHER,46
30067,DEMOCRAT,3199
30067,REPUBLICAN,4771
30067,OTHER,247
30069,DEMOCRAT,55
30069,REPUBLICAN,228
30069,OTHER,9
30071,DEMOCRAT,456
30071,REPUBLICAN,1677
30071,OTHER,37
30073,DEMOCRAT,956
30073,REPUBLICAN,1853
30073,OTHER,51
30075,DEMOCRAT,154
30075,REPUBLICAN,856
30075,OTHER,19
30077,DEMOCRAT,761
30077,REPUBLICAN,1993
30077,OTHER,76
30079,DEMOCRAT,181
30079,REPUBLICAN,546
30079,OTHER,9
30081,DEMOCRAT,6144
30081,REPUBLICAN,13279
30081,OTHER,443
30083,DEMOCRAT,1120
30083,REPUBLICAN,3110
30083,OTHER,78
30085,DEMOCRAT,2195
30085,REPUBLICAN,1762
30085,OTHER,71
30087,DEMOCRAT,1520
30087,REPUBLICAN,1982
30087,OTHER,83
30089,DEMOCRAT,1502
30089,REPUBLICAN,3461
30089,OTHER,190
30091,DEMOCRAT,846
30091,REPUBLICAN,1159
30091,OTHER,33
30093,DEMOCRAT,9307
30093,REPUBLICAN,6381
30093,OTHER,396
30095,DEMOCRAT,1025
30095,REPUBLICAN,3090
30095,OTHER,98
30097,DEMOCRAT,445
30097,REPUBLICAN,1509
30097,OTHER,29
30099,DEMOCRAT,1047
30099,REPUBLICAN,2232
30099,OTHER,80
30101,DEMOCRAT,690
30101,REPUBLICAN,1583
30101,OTHER,38
30103,DEMOCRAT,121
30103,REPUBLICAN,348
30103,OTHER,13
30105,DEMOCRAT,1431
30105,REPUBLICAN,2476
30105,OTHER,111
30107,DEMOCRAT,250
30107,REPUBLICAN,706
30107,OTHER,23
30109,DEMOCRAT,144
30109,REPUBLICAN,407
30109,OTHER,9
30111,DEMOCRAT,24120
30111,REPUBLICAN,40903
30111,OTHER,1263
31001,DEMOCRAT,3791
31001,REPUBLICAN,9233
31001,OTHER,262
31003,DEMOCRAT,613
31003,REPUBLICAN,2761
31003,OTHER,50
31005,DEMOCRAT,24
31005,REPUBLICAN,240
31005,OTHER,2
31007,DEMOCRAT,56
31007,REPUBLICAN,379
31007,OTHER,2
31009,DEMOCRAT,38
31009,REPUBLICAN,301
31009,OTHER,0
31011,DEMOCRAT,546
31011,REPUBLICAN,2309
31011,OTHER,40
31013,DEMOCRAT,1657
31013,REPUBLICAN,3396
31013,OTHER,99
31015,DEMOCRAT,228
31015,REPUBLICAN,911
31015,OTHER,9
31017,DEMOCRAT,268
31017,REPUBLICAN,1426
31017,OTHER,39
31019,DEMOCRAT,4100
31019,REPUBLICAN,14222
31019,OTHER,286
31021,DEMOCRAT,1272
31021,REPUBLICAN,2349
31021,OTHER,47
31023,DEMOCRAT,1068
31023,REPUBLICAN,3016
31023,OTHER,84
31025,DEMOCRAT,3619
31025,REPUBLICAN,7763
31025,OTHER,147
31027,DEMOCRAT,1083
31027,REPUBLICAN,3387
31027,OTHER,66
31029,DEMOCRAT,302
31029,REPUBLICAN,1652
31029,OTHER,19
31031,DEMOCRAT,483
31031,REPUBLICAN,2509
31031,OTHER,50
31033,DEMOCRAT,893
31033,REPUBLICAN,3791
31033,OTHER,62
31035,DEMOCRAT,743
31035,REPUBLICAN,2543
31035,OTHER,51
31037,DEMOCRAT,990
31037,REPUBLICAN,2589
31037,OTHER,54
31039,DEMOCRAT,966
31039,REPUBLICAN,3330
31039,OTHER,53
31041,DEMOCRAT,1040
31041,REPUBLICAN,4518
31041,OTHER,54
31043,DEMOCRAT,3027
31043,REPUBLICAN,3526
31043,OTHER,62
31045,DEMOCRAT,1119
31045,REPUBLICAN,2809
31045,OTHER,66
31047,DEMOCRAT,1728
31047,REPUBLICAN,6149
31047,OTHER,79
31049,DEMOCRAT,222
31049,REPUBLICAN,820
31049,OTHER,11
31051,DEMOCRAT,938
31051,REPUBLICAN,2028
31051,OTHER,43
31053,DEMOCRAT,5250
31053,REPUBLICAN,10716
31053,OTHER,206
31055,DEMOCRAT,83330
31055,REPUBLICAN,120813
31055,OTHER,2928
31057,DEMOCRAT,186
31057,REPUBLICAN,858
31057,OTHER,9
31059,DEMOCRAT,828
31059,REPUBLICAN,2314
31059,OTHER,51
31061,DEMOCRAT,412
31061,REPUBLICAN,1277
31061,OTHER,25
31063,DEMOCRAT,275
31063,REPUBLICAN,1160
31063,OTHER,32
31065,DEMOCRAT,492
31065,REPUBLICAN,1950
31065,OTHER,25
31067,DEMOCRAT,3655
31067,REPUBLICAN,6575
31067,OTHER,154
31069,DEMOCRAT,201
31069,REPUBLICAN,970
31069,OTHER,12
31071,DEMOCRAT,196
31071,REPUBLICAN,806
31071,OTHER,15
31073,DEMOCRAT,222
31073,REPUBLICAN,890
31073,OTHER,7
31075,DEMOCRAT,41
31075,REPUBLICAN,352
31075,OTHER,3
31077,DEMOCRAT,361
31077,REPUBLICAN,865
31077,OTHER,22
31079,DEMOCRAT,6228
31079,REPUBLICAN,14592
31079,OTHER,334
31081,DEMOCRAT,1012
31081,REPUBLICAN,3785
31081,OTHER,69
31083,DEMOCRAT,398
31083,REPUBLICAN,1467
31083,OTHER,32
31085,DEMOCRAT,66
31085,REPUBLICAN,524
31085,OTHER,8
31087,DEMOCRAT,296
31087,REPUBLICAN,1171
31087,OTHER,19
31089,DEMOCRAT,894
31089,REPUBLICAN,4217
31089,OTHER,63
31091,DEMOCRAT,64
31091,REPUBLICAN,392
31091,OTHER,5
31093,DEMOCRAT,900
31093,REPUBLICAN,2020
31093,OTHER,59
31095,DEMOCRAT,1352
31095,REPUBLICAN,2600
31095,OTHER,59
31097,DEMOCRAT,885
31097,REPUBLICAN,1470
31097,OTHER,39
31099,DEMOCRAT,707
31099,REPUBLICAN,2621
31099,OTHER,51
31101,DEMOCRAT,743
31101,REPUBLICAN,3356
31101,OTHER,38
31103,DEMOCRAT,98
31103,REPUBLICAN,442
31103,OTHER,9
31105,DEMOCRAT,366
31105,REPUBLICAN,1491
31105,OTHER,20
31107,DEMOCRAT,1086
31107,REPUBLICAN,3062
31107,OTHER,65
31109,DEMOCRAT,52747
31109,REPUBLICAN,69764
31109,OTHER,1998
31111,DEMOCRAT,4905
31111,REPUBLICAN,11056
31111,OTHER,238
31113,DEMOCRAT,67
31113,REPUBLICAN,357
31113,OTHER,5
31115,DEMOCRAT,68
31115,REPUBLICAN,314
31115,OTHER,4
31117,DEMOCRAT,49
31117,REPUBLICAN,259
31117,OTHER,4
31119,DEMOCRAT,2934
31119,REPUBLICAN,10981
31119,OTHER,174
31121,DEMOCRAT,833
31121,REPUBLICAN,2771
31121,OTHER,53
31123,DEMOCRAT,495
31123,REPUBLICAN,1755
31123,OTHER,43
31125,DEMOCRAT,459
31125,REPUBLICAN,1237
31125,OTHER,35
31127,DEMOCRAT,1066
31127,REPUBLICAN,2595
31127,OTHER,54
31129,DEMOCRAT,541
31129,REPUBLICAN,1884
31129,OTHER,46
31131,DEMOCRAT,2275
31131,REPUBLICAN,5018
31131,OTHER,93
31133,DEMOCRAT,481
31133,REPUBLICAN,986
31133,OTHER,16
31135,DEMOCRAT,262
31135,REPUBLICAN,1285
31135,OTHER,11
31137,DEMOCRAT,830
31137,REPUBLICAN,3872
31137,OTHER,41
31139,DEMOCRAT,546
31139,REPUBLICAN,2824
31139,OTHER,28
31141,DEMOCRAT,2657
31141,REPUBLICAN,11130
31141,OTHER,200
31143,DEMOCRAT,549
31143,REPUBLICAN,2146
31143,OTHER,32
31145,DEMOCRAT,1055
31145,REPUBLICAN,4129
31145,OTHER,74
31147,DEMOCRAT,1297
31147,REPUBLICAN,2924
31147,OTHER,57
31149,DEMOCRAT,130
31149,REPUBLICAN,740
31149,OTHER,13
31151,DEMOCRAT,2420
31151,REPUBLICAN,3071
31151,OTHER,75
31153,DEMOCRAT,17455
31153,REPUBLICAN,40163
31153,OTHER,716
31155,DEMOCRAT,2884
31155,REPUBLICAN,6441
31155,OTHER,164
31157,DEMOCRAT,3843
31157,REPUBLICAN,10378
31157,OTHER,169
31159,DEMOCRAT,2114
31159,REPUBLICAN,5353
31159,OTHER,98
31161,DEMOCRAT,430
31161,REPUBLICAN,2136
31161,OTHER,33
31163,DEMOCRAT,541
31163,REPUBLICAN,1072
31163,OTHER,30
31165,DEMOCRAT,123
31165,REPUBLICAN,677
31165,OTHER,9
31167,DEMOCRAT,559
31167,REPUBLICAN,2159
31167,OTHER,27
31169,DEMOCRAT,764
31169,REPUBLICAN,2075
31169,OTHER,39
31171,DEMOCRAT,60
31171,REPUBLICAN,378
31171,OTHER,6
31173,DEMOCRAT,1212
31173,REPUBLICAN,1154
31173,OTHER,21
31175,DEMOCRAT,564
31175,REPUBLICAN,1801
31175,OTHER,26
31177,DEMOCRAT,2754
31177,REPUBLICAN,7083
31177,OTHER,113
31179,DEMOCRAT,1059
31179,REPUBLICAN,2971
31179,OTHER,55
31181,DEMOCRAT,557
31181,REPUBLICAN,1403
31181,OTHER,42
31183,DEMOCRAT,81
31183,REPUBLICAN,366
31183,OTHER,6
31185,DEMOCRAT,1304
31185,REPUBLICAN,5393
31185,OTHER,100
32001,DEMOCRAT,2705
32001,REPUBLICAN,7335
32001,OTHER,197
32003,DEMOCRAT,281767
32003,REPUBLICAN,255337
32003,OTHER,8293
32005,DEMOCRAT,8275
32005,REPUBLICAN,15192
32005,OTHER,431
32007,DEMOCRAT,3050
32007,REPUBLICAN,11938
32007,OTHER,321
32009,DEMOCRAT,99
32009,REPUBLICAN,367
32009,OTHER,15
32011,DEMOCRAT,144
32011,REPUBLICAN,571
32011,OTHER,23
32013,DEMOCRAT,1361
32013,REPUBLICAN,3896
32013,OTHER,110
32015,DEMOCRAT,414
32015,REPUBLICAN,1602
32015,OTHER,37
32017,DEMOCRAT,418
32017,REPUBLICAN,1579
32017,OTHER,50
32019,DEMOCRAT,5637
32019,REPUBLICAN,11136
32019,OTHER,378
32021,DEMOCRAT,931
32021,REPUBLICAN,1336
32021,OTHER,60
32023,DEMOCRAT,5616
32023,REPUBLICAN,8487
32023,OTHER,407
32027,DEMOCRAT,538
32027,REPUBLICAN,1341
32027,OTHER,38
32029,DEMOCRAT,871
32029,REPUBLICAN,1253
32029,OTHER,44
32031,DEMOCRAT,74841
32031,REPUBLICAN,81545
32031,OTHER,2693
32033,DEMOCRAT,1082
32033,REPUBLICAN,2604
32033,OTHER,116
32510,DEMOCRAT,9441
32510,REPUBLICAN,13171
32510,OTHER,494
33001,DEMOCRAT,14080
33001,REPUBLICAN,17920
33001,OTHER,298
33003,DEMOCRAT,13319
33003,REPUBLICAN,14614
33003,OTHER,289
33005,DEMOCRAT,24438
33005,REPUBLICAN,16463
33005,OTHER,436
33007,DEMOCRAT,8585
33007,REPUBLICAN,8143
33007,OTHER,191
33009,DEMOCRAT,26180
33009,REPUBLICAN,20277
33009,OTHER,505
33011,DEMOCRAT,94121
33011,REPUBLICAN,99724
33011,OTHER,1582
33013,DEMOCRAT,39975
33013,REPUBLICAN,36060
33013,OTHER,620
33015,DEMOCRAT,75437
33015,REPUBLICAN,82069
33015,OTHER,1260
33017,DEMOCRAT,32942
33017,REPUBLICAN,25825
33017,OTHER,513
33019,DEMOCRAT,11434
33019,REPUBLICAN,10142
33019,OTHER,220
34001,DEMOCRAT,55746
34001,REPUBLICAN,49487
34001,OTHER,864
34003,DEMOCRAT,207666
34003,REPUBLICAN,189833
34003,OTHER,2745
34005,DEMOCRAT,110411
34005,REPUBLICAN,95936
34005,OTHER,1609
34007,DEMOCRAT,137765
34007,REPUBLICAN,81427
34007,OTHER,1741
34009,DEMOCRAT,21475
34009,REPUBLICAN,28832
34009,OTHER,455
34011,DEMOCRAT,27875
34011,REPUBLICAN,24362
34011,OTHER,948
34013,DEMOCRAT,203681
34013,REPUBLICAN,83374
34013,OTHER,2293
34015,DEMOCRAT,66835
34015,REPUBLICAN,60033
34015,OTHER,1096
34017,DEMOCRAT,127447
34017,REPUBLICAN,60646
34017,OTHER,1353
34019,DEMOCRAT,26050
34019,REPUBLICAN,39888
34019,OTHER,742
34021,DEMOCRAT,91580
34021,REPUBLICAN,56604
34021,OTHER,1326
34023,DEMOCRAT,166628
34023,REPUBLICAN,126492
34023,OTHER,2685
34025,DEMOCRAT,133773
34025,REPUBLICAN,163650
34025,OTHER,2516
34027,DEMOCRAT,98066
34027,REPUBLICAN,135241
34027,OTHER,1847
34029,DEMOCRAT,99839
34029,REPUBLICAN,152204
34029,OTHER,2263
34031,DEMOCRAT,94962
34031,REPUBLICAN,75200
34031,OTHER,1149
34033,DEMOCRAT,13749
34033,REPUBLICAN,15721
34033,OTHER,311
34035,DEMOCRAT,66476
34035,REPUBLICAN,72508
34035,OTHER,1295
34037,DEMOCRAT,23990
34037,REPUBLICAN,44506
34037,OTHER,900
34039,DEMOCRAT,119372
34039,REPUBLICAN,82517
34039,OTHER,1498
34041,DEMOCRAT,18044
34041,REPUBLICAN,29542
34041,OTHER,622
35001,DEMOCRAT,132252
35001,REPUBLICAN,121454
35001,OTHER,3105
35003,DEMOCRAT,551
35003,REPUBLICAN,1427
35003,OTHER,15
35005,DEMOCRAT,6726
35005,REPUBLICAN,14773
35005,OTHER,206
35006,DEMOCRAT,3913
35006,REPUBLICAN,3477
35006,OTHER,97
35007,DEMOCRAT,2824
35007,REPUBLICAN,3082
35007,OTHER,62
35009,DEMOCRAT,3541
35009,REPUBLICAN,10649
35009,OTHER,96
35011,DEMOCRAT,281
35011,REPUBLICAN,706
35011,OTHER,6
35013,DEMOCRAT,31762
35013,REPUBLICAN,29548
35013,OTHER,650
35015,DEMOCRAT,6880
35015,REPUBLICAN,13268
35015,OTHER,122
35017,DEMOCRAT,7095
35017,REPUBLICAN,6135
35017,OTHER,162
35019,DEMOCRAT,1340
35019,REPUBLICAN,914
35019,OTHER,13
35021,DEMOCRAT,259
35021,REPUBLICAN,380
35021,OTHER,5
35023,DEMOCRAT,861
35023,REPUBLICAN,1081
35023,OTHER,22
35025,DEMOCRAT,3646
35025,REPUBLICAN,14430
35025,OTHER,105
35027,DEMOCRAT,2822
35027,REPUBLICAN,6070
35027,OTHER,122
35028,DEMOCRAT,5206
35028,REPUBLICAN,5810
35028,OTHER,181
35029,DEMOCRAT,3340
35029,REPUBLICAN,4164
35029,OTHER,89
35031,DEMOCRAT,13051
35031,REPUBLICAN,7351
35031,OTHER,221
35033,DEMOCRAT,1876
35033,REPUBLICAN,928
35033,OTHER,22
35035,DEMOCRAT,6433
35035,REPUBLICAN,14066
35035,OTHER,265
35037,DEMOCRAT,1422
35037,REPUBLICAN,2661
35037,OTHER,34
35039,DEMOCRAT,9753
35039,REPUBLICAN,5149
35039,OTHER,97
35041,DEMOCRAT,2082
35041,REPUBLICAN,4997
35041,OTHER,65
35043,DEMOCRAT,21421
35043,REPUBLICAN,22628
35043,OTHER,492
35045,DEMOCRAT,14843
35045,REPUBLICAN,29525
35045,OTHER,638
35047,DEMOCRAT,8683
35047,REPUBLICAN,3313
35047,OTHER,120
35049,DEMOCRAT,47074
35049,REPUBLICAN,18466
35049,OTHER,660
35051,DEMOCRAT,1926
35051,REPUBLICAN,3162
35051,OTHER,69
35053,DEMOCRAT,4025
35053,REPUBLICAN,3696
35053,OTHER,130
35055,DEMOCRAT,10987
35055,REPUBLICAN,3666
35055,OTHER,182
35057,DEMOCRAT,2386
35057,REPUBLICAN,4026
35057,OTHER,95
35059,DEMOCRAT,411
35059,REPUBLICAN,1454
35059,OTHER,16
35061,DEMOCRAT,11270
35061,REPUBLICAN,14474
35061,OTHER,268
36000,DEMOCRAT,104625
36000,REPUBLICAN,36061
36000,OTHER,737
36001,DEMOCRAT,86213
36001,REPUBLICAN,52369
36001,OTHER,8617
36003,DEMOCRAT,6392
36003,REPUBLICAN,11894
36003,OTHER,984
36005,DEMOCRAT,276938
36005,REPUBLICAN,53738
36005,OTHER,12253
36007,DEMOCRAT,44496
36007,REPUBLICAN,42100
36007,OTHER,5294
36009,DEMOCRAT,13087
36009,REPUBLICAN,19028
36009,OTHER,2147
36011,DEMOCRAT,16913
36011,REPUBLICAN,16626
36011,OTHER,2513
36013,DEMOCRAT,26369
36013,REPUBLICAN,30734
36013,OTHER,3839
36015,DEMOCRAT,16639
36015,REPUBLICAN,20742
36015,OTHER,1694
36017,DEMOCRAT,9003
36017,REPUBLICAN,11144
36017,OTHER,1194
36019,DEMOCRAT,17040
36019,REPUBLICAN,14633
36019,OTHER,2063
36021,DEMOCRAT,15238
36021,REPUBLICAN,13325
36021,OTHER,2540
36023,DEMOCRAT,10354
36023,REPUBLICAN,11085
36023,OTHER,1321
36025,DEMOCRAT,8425
36025,REPUBLICAN,11474
36025,OTHER,1267
36027,DEMOCRAT,56533
36027,REPUBLICAN,59323
36027,OTHER,8025
36029,DEMOCRAT,240563
36029,REPUBLICAN,173198
36029,OTHER,31377
36031,DEMOCRAT,8474
36031,REPUBLICAN,9390
36031,OTHER,1218
36033,DEMOCRAT,9286
36033,REPUBLICAN,8103
36033,OTHER,927
36035,DEMOCRAT,8919
36035,REPUBLICAN,12042
36035,OTHER,1254
36037,DEMOCRAT,9970
36037,REPUBLICAN,15701
36037,OTHER,1909
36039,DEMOCRAT,8607
36039,REPUBLICAN,12159
36039,OTHER,1632
36041,DEMOCRAT,1120
36041,REPUBLICAN,2358
36041,OTHER,214
36043,DEMOCRAT,11383
36043,REPUBLICAN,15265
36043,OTHER,1662
36045,DEMOCRAT,16342
36045,REPUBLICAN,20248
36045,OTHER,2210
36047,DEMOCRAT,494165
36047,REPUBLICAN,159200
36047,OTHER,34415
36049,DEMOCRAT,4417
36049,REPUBLICAN,6348
36049,OTHER,632
36051,DEMOCRAT,11107
36051,REPUBLICAN,16885
36051,OTHER,1956
36053,DEMOCRAT,12665
36053,REPUBLICAN,15584
36053,OTHER,2038
36055,DEMOCRAT,168088
36055,REPUBLICAN,153374
36055,OTHER,21519
36057,DEMOCRAT,9175
36057,REPUBLICAN,10763
36057,OTHER,1283
36059,DEMOCRAT,317283
36059,REPUBLICAN,273502
36059,OTHER,27558
36061,DEMOCRAT,509841
36061,REPUBLICAN,104883
36061,OTHER,27023
36063,DEMOCRAT,45644
36063,REPUBLICAN,44525
36063,OTHER,6411
36065,DEMOCRAT,39658
36065,REPUBLICAN,49569
36065,OTHER,6142
36067,DEMOCRAT,112618
36067,REPUBLICAN,88123
36067,OTHER,13848
36069,DEMOCRAT,20503
36069,REPUBLICAN,26611
36069,OTHER,2988
36071,DEMOCRAT,61642
36071,REPUBLICAN,75010
36071,OTHER,8021
36073,DEMOCRAT,5734
36073,REPUBLICAN,9796
36073,OTHER,1043
36075,DEMOCRAT,23261
36075,REPUBLICAN,24675
36075,OTHER,3671
36077,DEMOCRAT,12402
36077,REPUBLICAN,12768
36077,OTHER,1482
36079,DEMOCRAT,18892
36079,REPUBLICAN,24397
36079,OTHER,3274
36081,DEMOCRAT,422609
36081,REPUBLICAN,157948
36081,OTHER,24505
36083,DEMOCRAT,34741
36083,REPUBLICAN,32290
36083,OTHER,5483
36085,DEMOCRAT,66255
36085,REPUBLICAN,85302
36085,OTHER,8569
36087,DEMOCRAT,62391
36087,REPUBLICAN,61510
36087,OTHER,7330
36089,DEMOCRAT,22173
36089,REPUBLICAN,17310
36089,OTHER,2272
36091,DEMOCRAT,47367
36091,REPUBLICAN,53709
36091,OTHER,5797
36093,DEMOCRAT,34762
36093,REPUBLICAN,30002
36093,OTHER,4705
36095,DEMOCRAT,5455
36095,REPUBLICAN,8148
36095,OTHER,954
36097,DEMOCRAT,3290
36097,REPUBLICAN,4727
36097,OTHER,573
36099,DEMOCRAT,6771
36099,REPUBLICAN,7603
36099,OTHER,951
36101,DEMOCRAT,14090
36101,REPUBLICAN,26066
36101,OTHER,2128
36103,DEMOCRAT,307011
36103,REPUBLICAN,292186
36103,OTHER,39515
36105,DEMOCRAT,14447
36105,REPUBLICAN,14398
36105,OTHER,2121
36107,DEMOCRAT,9415
36107,REPUBLICAN,13343
36107,OTHER,1144
36109,DEMOCRAT,25659
36109,REPUBLICAN,13539
36109,OTHER,3204
36111,DEMOCRAT,45530
36111,REPUBLICAN,35234
36111,OTHER,6948
36113,DEMOCRAT,13054
36113,REPUBLICAN,16213
36113,OTHER,1792
36115,DEMOCRAT,10295
36115,REPUBLICAN,13148
36115,OTHER,1660
36117,DEMOCRAT,15093
36117,REPUBLICAN,23126
36117,OTHER,2981
36119,DEMOCRAT,224992
36119,REPUBLICAN,151261
36119,OTHER,19517
36121,DEMOCRAT,5894
36121,REPUBLICAN,11185
36121,OTHER,1085
36123,DEMOCRAT,4062
36123,REPUBLICAN,6053
36123,OTHER,596
37001,DEMOCRAT,20686
37001,REPUBLICAN,33302
37001,OTHER,187
37003,DEMOCRAT,4618
37003,REPUBLICAN,10928
37003,OTHER,54
37005,DEMOCRAT,1922
37005,REPUBLICAN,2883
37005,OTHER,22
37007,DEMOCRAT,5413
37007,REPUBLICAN,3796
37007,OTHER,16
37009,DEMOCRAT,4477
37009,REPUBLICAN,7292
37009,OTHER,54
37011,DEMOCRAT,1805
37011,REPUBLICAN,5678
37011,OTHER,41
37013,DEMOCRAT,7025
37013,REPUBLICAN,12432
37013,OTHER,65
37015,DEMOCRAT,4938
37015,REPUBLICAN,3057
37015,OTHER,37
37017,DEMOCRAT,6109
37017,REPUBLICAN,6174
37017,OTHER,30
37019,DEMOCRAT,14903
37019,REPUBLICAN,22925
37019,OTHER,149
37021,DEMOCRAT,51868
37021,REPUBLICAN,52491
37021,OTHER,654
37023,DEMOCRAT,11728
37023,REPUBLICAN,18922
37023,OTHER,112
37025,DEMOCRAT,19803
37025,REPUBLICAN,40780
37025,OTHER,241
37027,DEMOCRAT,9999
37027,REPUBLICAN,21186
37027,OTHER,163
37029,DEMOCRAT,1339
37029,REPUBLICAN,2480
37029,OTHER,11
37031,DEMOCRAT,7732
37031,REPUBLICAN,17716
37031,OTHER,127
37033,DEMOCRAT,4539
37033,REPUBLICAN,4868
37033,OTHER,30
37035,DEMOCRAT,18858
37035,REPUBLICAN,39602
37035,OTHER,228
37037,DEMOCRAT,12897
37037,REPUBLICAN,12892
37037,OTHER,133
37039,DEMOCRAT,3635
37039,REPUBLICAN,7517
37039,OTHER,47
37041,DEMOCRAT,2406
37041,REPUBLICAN,2967
37041,OTHER,13
37043,DEMOCRAT,1628
37043,REPUBLICAN,3209
37043,OTHER,29
37045,DEMOCRAT,14215
37045,REPUBLICAN,22750
37045,OTHER,114
37047,DEMOCRAT,10343
37047,REPUBLICAN,10773
37047,OTHER,75
37049,DEMOCRAT,14019
37049,REPUBLICAN,23575
37049,OTHER,162
37051,DEMOCRAT,45788
37051,REPUBLICAN,49139
37051,OTHER,299
37053,DEMOCRAT,2909
37053,REPUBLICAN,6013
37053,OTHER,54
37055,DEMOCRAT,6136
37055,REPUBLICAN,9345
37055,OTHER,67
37057,DEMOCRAT,17191
37057,REPUBLICAN,42075
37057,OTHER,230
37059,DEMOCRAT,4233
37059,REPUBLICAN,12372
37059,OTHER,75
37061,DEMOCRAT,6923
37061,REPUBLICAN,9611
37061,OTHER,49
37063,DEMOCRAT,74524
37063,REPUBLICAN,34614
37063,OTHER,513
37065,DEMOCRAT,12877
37065,REPUBLICAN,8163
37065,OTHER,39
37067,DEMOCRAT,63340
37067,REPUBLICAN,75294
37067,OTHER,491
37069,DEMOCRAT,9286
37069,REPUBLICAN,11540
37069,OTHER,92
37071,DEMOCRAT,20254
37071,REPUBLICAN,43252
37071,OTHER,249
37073,DEMOCRAT,2121
37073,REPUBLICAN,1924
37073,OTHER,8
37075,DEMOCRAT,1272
37075,REPUBLICAN,2693
37075,OTHER,22
37077,DEMOCRAT,9057
37077,REPUBLICAN,9491
37077,OTHER,53
37079,DEMOCRAT,2665
37079,REPUBLICAN,3800
37079,OTHER,7
37081,DEMOCRAT,100042
37081,REPUBLICAN,98254
37081,OTHER,1018
37083,DEMOCRAT,11528
37083,REPUBLICAN,8088
37083,OTHER,31
37085,DEMOCRAT,11563
37085,REPUBLICAN,20922
37085,OTHER,86
37087,DEMOCRAT,11237
37087,REPUBLICAN,14545
37087,OTHER,150
37089,DEMOCRAT,15003
37089,REPUBLICAN,28025
37089,OTHER,206
