fips,party,candidatevotes
47013,REPUBLICAN,9870
47013,OTHER,414
47015,DEMOCRAT,1127
47015,REPUBLICAN,4007
47015,OTHER,180
47017,DEMOCRAT,2327
47017,REPUBLICAN,7756
47017,OTHER,301
47019,DEMOCRAT,3453
47019,REPUBLICAN,16898
47019,OTHER,733
47021,DEMOCRAT,3878
47021,REPUBLICAN,11297
47021,OTHER,749
47023,DEMOCRAT,1243
47023,REPUBLICAN,5081
47023,OTHER,183
47025,DEMOCRAT,1832
47025,REPUBLICAN,8602
47025,OTHER,306
47027,DEMOCRAT,707
47027,REPUBLICAN,2141
47027,OTHER,72
47029,DEMOCRAT,1981
47029,REPUBLICAN,9791
47029,OTHER,354
47031,DEMOCRAT,4743
47031,REPUBLICAN,14417
47031,OTHER,811
47033,DEMOCRAT,1303
47033,REPUBLICAN,3982
47033,OTHER,112
47035,DEMOCRAT,5202
47035,REPUBLICAN,20413
47035,OTHER,745
47037,DEMOCRAT,148864
47037,REPUBLICAN,84550
47037,OTHER,15654
47039,DEMOCRAT,894
47039,REPUBLICAN,3588
47039,OTHER,110
47041,DEMOCRAT,1569
47041,REPUBLICAN,5171
47041,OTHER,215
47043,DEMOCRAT,4722
47043,REPUBLICAN,13233
47043,OTHER,744
47045,DEMOCRAT,2816
47045,REPUBLICAN,10180
47045,OTHER,340
47047,DEMOCRAT,5874
47047,REPUBLICAN,13055
47047,OTHER,465
47049,DEMOCRAT,1100
47049,REPUBLICAN,6038
47049,OTHER,195
47051,DEMOCRAT,4374
47051,REPUBLICAN,11532
47051,OTHER,498
47053,DEMOCRAT,5258
47053,REPUBLICAN,13786
47053,OTHER,503
47055,DEMOCRAT,2917
47055,REPUBLICAN,7970
47055,OTHER,250
47057,DEMOCRAT,1154
47057,REPUBLICAN,6626
47057,OTHER,228
47059,DEMOCRAT,4216
47059,REPUBLICAN,18562
47059,OTHER,805
47061,DEMOCRAT,999
47061,REPUBLICAN,3636
47061,OTHER,128
47063,DEMOCRAT,4075
47063,REPUBLICAN,15857
47063,OTHER,760
47065,DEMOCRAT,55316
47065,REPUBLICAN,78733
47065,OTHER,8359
47067,DEMOCRAT,322
47067,REPUBLICAN,1843
47067,OTHER,66
47069,DEMOCRAT,4185
47069,REPUBLICAN,4919
47069,OTHER,169
47071,DEMOCRAT,1622
47071,REPUBLICAN,8012
47071,OTHER,315
47073,DEMOCRAT,3507
47073,REPUBLICAN,16648
47073,OTHER,619
47075,DEMOCRAT,3711
47075,REPUBLICAN,3013
47075,OTHER,110
47077,DEMOCRAT,1800
47077,REPUBLICAN,8138
47077,OTHER,279
47079,DEMOCRAT,3063
47079,REPUBLICAN,9508
47079,OTHER,374
47081,DEMOCRAT,1824
47081,REPUBLICAN,5695
47081,OTHER,294
47083,DEMOCRAT,866
47083,REPUBLICAN,2182
47083,OTHER,120
47085,DEMOCRAT,1967
47085,REPUBLICAN,4930
47085,OTHER,256
47087,DEMOCRAT,1129
47087,REPUBLICAN,3236
47087,OTHER,101
47089,DEMOCRAT,3494
47089,REPUBLICAN,14776
47089,OTHER,802
47091,DEMOCRAT,988
47091,REPUBLICAN,5410
47091,OTHER,181
47093,DEMOCRAT,62878
47093,REPUBLICAN,105767
47093,OTHER,12052
47095,DEMOCRAT,577
47095,REPUBLICAN,1357
47095,OTHER,36
47097,DEMOCRAT,3056
47097,REPUBLICAN,4884
47097,OTHER,147
47099,DEMOCRAT,2821
47099,REPUBLICAN,12420
47099,OTHER,425
47101,DEMOCRAT,890
47101,REPUBLICAN,3585
47101,OTHER,147
47103,DEMOCRAT,2554
47103,REPUBLICAN,10398
47103,OTHER,396
47105,DEMOCRAT,4919
47105,REPUBLICAN,17610
47105,OTHER,862
47107,DEMOCRAT,3510
47107,REPUBLICAN,14691
47107,OTHER,554
47109,DEMOCRAT,1848
47109,REPUBLICAN,7841
47109,OTHER,349
47111,DEMOCRAT,1072
47111,REPUBLICAN,6263
47111,OTHER,169
47113,DEMOCRAT,15448
47113,REPUBLICAN,21335
47113,OTHER,1337
47115,DEMOCRAT,2832
47115,REPUBLICAN,7696
47115,OTHER,334
47117,DEMOCRAT,2852
47117,REPUBLICAN,8184
47117,OTHER,419
47119,DEMOCRAT,10038
47119,REPUBLICAN,23799
47119,OTHER,1532
47121,DEMOCRAT,856
47121,REPUBLICAN,3342
47121,OTHER,122
47123,DEMOCRAT,3186
47123,REPUBLICAN,13374
47123,OTHER,533
47125,DEMOCRAT,21699
47125,REPUBLICAN,32341
47125,OTHER,3580
47127,DEMOCRAT,496
47127,REPUBLICAN,2325
47127,OTHER,105
47129,DEMOCRAT,1054
47129,REPUBLICAN,5441
47129,OTHER,210
47131,DEMOCRAT,2426
47131,REPUBLICAN,9526
47131,OTHER,297
47133,DEMOCRAT,1945
47133,REPUBLICAN,6059
47133,OTHER,225
47135,DEMOCRAT,597
47135,REPUBLICAN,2167
47135,OTHER,91
47137,DEMOCRAT,536
47137,REPUBLICAN,2021
47137,OTHER,58
47139,DEMOCRAT,1252
47139,REPUBLICAN,5097
47139,OTHER,171
47141,DEMOCRAT,6851
47141,REPUBLICAN,19002
47141,OTHER,1359
47143,DEMOCRAT,1942
47143,REPUBLICAN,8660
47143,OTHER,460
47145,DEMOCRAT,4837
47145,REPUBLICAN,15880
47145,OTHER,952
47147,DEMOCRAT,6637
47147,REPUBLICAN,19410
47147,OTHER,1066
47149,DEMOCRAT,36706
47149,REPUBLICAN,64515
47149,OTHER,6215
47151,DEMOCRAT,934
47151,REPUBLICAN,6044
47151,OTHER,145
47153,DEMOCRAT,1053
47153,REPUBLICAN,4441
47153,OTHER,200
47155,DEMOCRAT,6297
47155,REPUBLICAN,28629
47155,OTHER,1386
47157,DEMOCRAT,208992
47157,REPUBLICAN,116344
47157,OTHER,12047
47159,DEMOCRAT,1689
47159,REPUBLICAN,5494
47159,OTHER,253
47161,DEMOCRAT,1222
47161,REPUBLICAN,3864
47161,OTHER,213
47163,DEMOCRAT,12578
47163,REPUBLICAN,46979
47163,OTHER,2721
47165,DEMOCRAT,18161
47165,REPUBLICAN,50129
47165,OTHER,3215
47167,DEMOCRAT,5785
47167,REPUBLICAN,16910
47167,OTHER,786
47169,DEMOCRAT,946
47169,REPUBLICAN,2103
47169,OTHER,111
47171,DEMOCRAT,1262
47171,REPUBLICAN,5671
47171,OTHER,262
47173,DEMOCRAT,1012
47173,REPUBLICAN,5053
47173,OTHER,182
47175,DEMOCRAT,539
47175,REPUBLICAN,1820
47175,OTHER,60
47177,DEMOCRAT,3535
47177,REPUBLICAN,9540
47177,OTHER,537
47179,DEMOCRAT,13024
47179,REPUBLICAN,34252
47179,OTHER,2474
47181,DEMOCRAT,717
47181,REPUBLICAN,5036
47181,OTHER,104
47183,DEMOCRAT,2772
47183,REPUBLICAN,9008
47183,OTHER,404
47185,DEMOCRAT,1845
47185,REPUBLICAN,7671
47185,OTHER,309
47187,DEMOCRAT,31013
47187,REPUBLICAN,68212
47187,OTHER,7046
47189,DEMOCRAT,14385
47189,REPUBLICAN,39406
47189,OTHER,2943
48001,DEMOCRAT,3369
48001,REPUBLICAN,13201
48001,OTHER,407
48003,DEMOCRAT,836
48003,REPUBLICAN,3927
48003,OTHER,180
48005,DEMOCRAT,7538
48005,REPUBLICAN,21668
48005,OTHER,705
48007,DEMOCRAT,2465
48007,REPUBLICAN,7740
48007,OTHER,307
48009,DEMOCRAT,394
48009,REPUBLICAN,3786
48009,OTHER,103
48011,DEMOCRAT,70
48011,REPUBLICAN,924
48011,OTHER,27
48013,DEMOCRAT,4651
48013,REPUBLICAN,8618
48013,OTHER,404
48015,DEMOCRAT,2320
48015,REPUBLICAN,9637
48015,OTHER,317
48017,DEMOCRAT,397
48017,REPUBLICAN,1344
48017,OTHER,52
48019,DEMOCRAT,1726
48019,REPUBLICAN,8163
48019,OTHER,329
48021,DEMOCRAT,10569
48021,REPUBLICAN,16328
48021,OTHER,1557
48023,DEMOCRAT,191
48023,REPUBLICAN,1267
48023,OTHER,41
48025,DEMOCRAT,3444
48025,REPUBLICAN,4744
48025,OTHER,297
48027,DEMOCRAT,37801
48027,REPUBLICAN,51998
48027,OTHER,5195
48029,DEMOCRAT,319550
48029,REPUBLICAN,240333
48029,OTHER,29762
48031,DEMOCRAT,1244
48031,REPUBLICAN,4212
48031,OTHER,229
48033,DEMOCRAT,31
48033,REPUBLICAN,330
48033,OTHER,4
48035,DEMOCRAT,1278
48035,REPUBLICAN,6339
48035,OTHER,221
48037,DEMOCRAT,8838
48037,REPUBLICAN,24924
48037,OTHER,840
48039,DEMOCRAT,43200
48039,REPUBLICAN,72791
48039,OTHER,5190
48041,DEMOCRAT,23121
48041,REPUBLICAN,38738
48041,OTHER,5352
48043,DEMOCRAT,1873
48043,REPUBLICAN,2077
48043,OTHER,302
48045,DEMOCRAT,91
48045,REPUBLICAN,625
48045,OTHER,20
48047,DEMOCRAT,1937
48047,REPUBLICAN,613
48047,OTHER,46
48049,DEMOCRAT,1621
48049,REPUBLICAN,12017
48049,OTHER,388
48051,DEMOCRAT,1491
48051,REPUBLICAN,5316
48051,OTHER,153
48053,DEMOCRAT,3797
48053,REPUBLICAN,14638
48053,OTHER,769
48055,DEMOCRAT,4795
48055,REPUBLICAN,6691
48055,OTHER,606
48057,DEMOCRAT,2118
48057,REPUBLICAN,4638
48057,OTHER,209
48059,DEMOCRAT,569
48059,REPUBLICAN,4865
48059,OTHER,145
48061,DEMOCRAT,59402
48061,REPUBLICAN,29472
48061,OTHER,3205
48063,DEMOCRAT,1260
48063,REPUBLICAN,3201
48063,OTHER,81
48065,DEMOCRAT,249
48065,REPUBLICAN,2620
48065,OTHER,95
48067,DEMOCRAT,2391
48067,REPUBLICAN,9726
48067,OTHER,227
48069,DEMOCRAT,526
48069,REPUBLICAN,1414
48069,OTHER,57
48071,DEMOCRAT,2948
48071,REPUBLICAN,13339
48071,OTHER,499
48073,DEMOCRAT,3469
48073,REPUBLICAN,12919
48073,OTHER,402
48075,DEMOCRAT,253
48075,REPUBLICAN,1802
48075,OTHER,29
48077,DEMOCRAT,536
48077,REPUBLICAN,4377
48077,OTHER,105
48079,DEMOCRAT,190
48079,REPUBLICAN,679
48079,OTHER,32
48081,DEMOCRAT,140
48081,REPUBLICAN,1265
48081,OTHER,18
48083,DEMOCRAT,388
48083,REPUBLICAN,3177
48083,OTHER,78
48085,DEMOCRAT,140624
48085,REPUBLICAN,201014
48085,OTHER,19781
48087,DEMOCRAT,145
48087,REPUBLICAN,983
48087,OTHER,28
48089,DEMOCRAT,1987
48089,REPUBLICAN,6325
48089,OTHER,201
48091,DEMOCRAT,14238
48091,REPUBLICAN,45136
48091,OTHER,2804
48093,DEMOCRAT,789
48093,REPUBLICAN,4333
48093,OTHER,115
48095,DEMOCRAT,148
48095,REPUBLICAN,885
48095,OTHER,35
48097,DEMOCRAT,2352
48097,REPUBLICAN,13181
48097,OTHER,422
48099,DEMOCRAT,5064
48099,REPUBLICAN,12225
48099,OTHER,964
48101,DEMOCRAT,92
48101,REPUBLICAN,506
48101,OTHER,14
48103,DEMOCRAT,299
48103,REPUBLICAN,1049
48103,OTHER,36
48105,DEMOCRAT,372
48105,REPUBLICAN,980
48105,OTHER,43
48107,DEMOCRAT,468
48107,REPUBLICAN,1181
48107,OTHER,79
48109,DEMOCRAT,454
48109,REPUBLICAN,280
48109,OTHER,33
48111,DEMOCRAT,222
48111,REPUBLICAN,1261
48111,OTHER,61
48113,DEMOCRAT,461080
48113,REPUBLICAN,262945
48113,OTHER,34948
48115,DEMOCRAT,835
48115,REPUBLICAN,2636
48115,OTHER,92
48117,DEMOCRAT,1185
48117,REPUBLICAN,2911
48117,OTHER,120
48119,DEMOCRAT,400
48119,REPUBLICAN,1836
48119,OTHER,45
48121,DEMOCRAT,110890
48121,REPUBLICAN,170603
48121,OTHER,17152
48123,DEMOCRAT,1163
48123,REPUBLICAN,5519
48123,OTHER,162
48125,DEMOCRAT,128
48125,REPUBLICAN,755
48125,OTHER,26
48127,DEMOCRAT,2173
48127,REPUBLICAN,974
48127,OTHER,78
48129,DEMOCRAT,191
48129,REPUBLICAN,1225
48129,OTHER,49
48131,DEMOCRAT,2783
48131,REPUBLICAN,1316
48131,OTHER,69
48133,DEMOCRAT,776
48133,REPUBLICAN,6011
48133,OTHER,176
48135,DEMOCRAT,10249
48135,REPUBLICAN,25020
48135,OTHER,1261
48137,DEMOCRAT,303
48137,REPUBLICAN,746
48137,OTHER,24
48139,DEMOCRAT,16253
48139,REPUBLICAN,44941
48139,OTHER,2479
48141,DEMOCRAT,147843
48141,REPUBLICAN,55512
48141,OTHER,10653
48143,DEMOCRAT,2160
48143,REPUBLICAN,11210
48143,OTHER,523
48145,DEMOCRAT,1684
48145,REPUBLICAN,3441
48145,OTHER,123
48147,DEMOCRAT,2132
48147,REPUBLICAN,9548
48147,OTHER,364
48149,DEMOCRAT,2144
48149,REPUBLICAN,8743
48149,OTHER,287
48151,DEMOCRAT,403
48151,REPUBLICAN,1265
48151,OTHER,61
48153,DEMOCRAT,435
48153,REPUBLICAN,1474
48153,OTHER,50
48155,DEMOCRAT,113
48155,REPUBLICAN,383
48155,OTHER,17
48157,DEMOCRAT,134686
48157,REPUBLICAN,117291
48157,OTHER,10089
48159,DEMOCRAT,665
48159,REPUBLICAN,3585
48159,OTHER,130
48161,DEMOCRAT,1471
48161,REPUBLICAN,6026
48161,OTHER,187
48163,DEMOCRAT,2444
48163,REPUBLICAN,1856
48163,OTHER,100
48165,DEMOCRAT,597
48165,REPUBLICAN,3907
48165,OTHER,116
48167,DEMOCRAT,43658
48167,REPUBLICAN,73757
48167,OTHER,5488
48169,DEMOCRAT,230
48169,REPUBLICAN,1225
48169,OTHER,29
48171,DEMOCRAT,2288
48171,REPUBLICAN,10446
48171,OTHER,480
48173,DEMOCRAT,34
48173,REPUBLICAN,553
48173,OTHER,17
48175,DEMOCRAT,973
48175,REPUBLICAN,2620
48175,OTHER,115
48177,DEMOCRAT,1571
48177,REPUBLICAN,4587
48177,OTHER,176
48179,DEMOCRAT,701
48179,REPUBLICAN,6500
48179,OTHER,204
48181,DEMOCRAT,10301
48181,REPUBLICAN,35325
48181,OTHER,1790
48183,DEMOCRAT,11677
48183,REPUBLICAN,28764
48183,OTHER,1308
48185,DEMOCRAT,2194
48185,REPUBLICAN,7065
48185,OTHER,274
48187,DEMOCRAT,18391
48187,REPUBLICAN,36632
48187,OTHER,2799
48189,DEMOCRAT,2101
48189,REPUBLICAN,6366
48189,OTHER,391
48191,DEMOCRAT,164
48191,REPUBLICAN,893
48191,OTHER,34
48193,DEMOCRAT,479
48193,REPUBLICAN,3060
48193,OTHER,81
48195,DEMOCRAT,171
48195,REPUBLICAN,1730
48195,OTHER,46
48197,DEMOCRAT,249
48197,REPUBLICAN,1207
48197,OTHER,57
48199,DEMOCRAT,2780
48199,REPUBLICAN,19606
48199,OTHER,394
48201,DEMOCRAT,707914
48201,REPUBLICAN,545955
48201,OTHER,58243
48203,DEMOCRAT,7151
48203,REPUBLICAN,18749
48203,OTHER,648
48205,DEMOCRAT,173
48205,REPUBLICAN,1730
48205,OTHER,49
48207,DEMOCRAT,314
48207,REPUBLICAN,1403
48207,OTHER,53
48209,DEMOCRAT,33224
48209,REPUBLICAN,33826
48209,OTHER,5114
48211,DEMOCRAT,181
48211,REPUBLICAN,1462
48211,OTHER,52
48213,DEMOCRAT,5669
48213,REPUBLICAN,23650
48213,OTHER,726
48215,DEMOCRAT,118809
48215,REPUBLICAN,48642
48215,OTHER,5986
48217,DEMOCRAT,2547
48217,REPUBLICAN,10108
48217,OTHER,315
48219,DEMOCRAT,1260
48219,REPUBLICAN,5809
48219,OTHER,242
48221,DEMOCRAT,4008
48221,REPUBLICAN,21382
48221,OTHER,872
48223,DEMOCRAT,2510
48223,REPUBLICAN,10707
48223,OTHER,321
48225,DEMOCRAT,1978
48225,REPUBLICAN,6205
48225,OTHER,170
48227,DEMOCRAT,1770
48227,REPUBLICAN,6637
48227,OTHER,316
48229,DEMOCRAT,324
48229,REPUBLICAN,503
48229,OTHER,44
48231,DEMOCRAT,6396
48231,REPUBLICAN,23910
48231,OTHER,1248
48233,DEMOCRAT,854
48233,REPUBLICAN,7042
48233,OTHER,259
48235,DEMOCRAT,90
48235,REPUBLICAN,660
48235,OTHER,16
48237,DEMOCRAT,314
48237,REPUBLICAN,2973
48237,OTHER,63
48239,DEMOCRAT,904
48239,REPUBLICAN,4266
48239,OTHER,132
48241,DEMOCRAT,2590
48241,REPUBLICAN,10609
48241,OTHER,220
48243,DEMOCRAT,422
48243,REPUBLICAN,695
48243,OTHER,74
48245,DEMOCRAT,42443
48245,REPUBLICAN,42862
48245,OTHER,2313
48247,DEMOCRAT,1635
48247,REPUBLICAN,430
48247,OTHER,54
48249,DEMOCRAT,6694
48249,REPUBLICAN,5420
48249,OTHER,265
48251,DEMOCRAT,10988
48251,REPUBLICAN,44382
48251,OTHER,2236
48253,DEMOCRAT,936
48253,REPUBLICAN,4819
48253,OTHER,205
48255,DEMOCRAT,1145
48255,REPUBLICAN,2965
48255,OTHER,88
48257,DEMOCRAT,10278
48257,REPUBLICAN,29587
48257,OTHER,1400
48259,DEMOCRAT,3643
48259,REPUBLICAN,15700
48259,OTHER,777
48261,DEMOCRAT,99
48261,REPUBLICAN,84
48261,OTHER,3
48263,DEMOCRAT,59
48263,REPUBLICAN,360
48263,OTHER,15
48265,DEMOCRAT,4681
48265,REPUBLICAN,17727
48265,OTHER,889
48267,DEMOCRAT,206
48267,REPUBLICAN,1697
48267,OTHER,49
48269,DEMOCRAT,5
48269,REPUBLICAN,149
48269,OTHER,5
48271,DEMOCRAT,458
48271,REPUBLICAN,936
48271,OTHER,36
48273,DEMOCRAT,4716
48273,REPUBLICAN,4367
48273,OTHER,429
48275,DEMOCRAT,247
48275,REPUBLICAN,1078
48275,OTHER,42
48277,DEMOCRAT,3583
48277,REPUBLICAN,14561
48277,OTHER,467
48279,DEMOCRAT,771
48279,REPUBLICAN,3111
48279,OTHER,113
48281,DEMOCRAT,1483
48281,REPUBLICAN,6385
48281,OTHER,337
48283,DEMOCRAT,1129
48283,REPUBLICAN,872
48283,OTHER,58
48285,DEMOCRAT,1170
48285,REPUBLICAN,7347
48285,OTHER,144
48287,DEMOCRAT,1372
48287,REPUBLICAN,4997
48287,OTHER,166
48289,DEMOCRAT,909
48289,REPUBLICAN,6391
48289,OTHER,139
48291,DEMOCRAT,4862
48291,REPUBLICAN,18892
48291,OTHER,513
48293,DEMOCRAT,1778
48293,REPUBLICAN,5796
48293,OTHER,165
48295,DEMOCRAT,135
48295,REPUBLICAN,1159
48295,OTHER,38
48297,DEMOCRAT,742
48297,REPUBLICAN,3464
48297,OTHER,96
48299,DEMOCRAT,1825
48299,REPUBLICAN,8299
48299,OTHER,323
48301,DEMOCRAT,4
48301,REPUBLICAN,58
48301,OTHER,3
48303,DEMOCRAT,28023
48303,REPUBLICAN,65651
48303,OTHER,5339
48305,DEMOCRAT,403
48305,REPUBLICAN,1546
48305,OTHER,60
48307,DEMOCRAT,482
48307,REPUBLICAN,2552
48307,OTHER,69
48309,DEMOCRAT,27063
48309,REPUBLICAN,48260
48309,OTHER,3752
48311,DEMOCRAT,40
48311,REPUBLICAN,454
48311,OTHER,5
48313,DEMOCRAT,881
48313,REPUBLICAN,3351
48313,OTHER,57
48315,DEMOCRAT,1165
48315,REPUBLICAN,2983
48315,OTHER,90
48317,DEMOCRAT,266
48317,REPUBLICAN,1455
48317,OTHER,41
48319,DEMOCRAT,354
48319,REPUBLICAN,1656
48319,OTHER,47
48321,DEMOCRAT,3500
48321,REPUBLICAN,8366
48321,OTHER,330
48323,DEMOCRAT,10397
48323,REPUBLICAN,2816
48323,OTHER,375
48325,DEMOCRAT,4634
48325,REPUBLICAN,12085
48325,OTHER,527
48327,DEMOCRAT,154
48327,REPUBLICAN,682
48327,OTHER,28
48329,DEMOCRAT,10025
48329,REPUBLICAN,36973
48329,OTHER,2214
48331,DEMOCRAT,2051
48331,REPUBLICAN,6364
48331,OTHER,249
48333,DEMOCRAT,243
48333,REPUBLICAN,1951
48333,OTHER,51
48335,DEMOCRAT,354
48335,REPUBLICAN,1780
48335,OTHER,62
48337,DEMOCRAT,885
48337,REPUBLICAN,7526
48337,OTHER,193
48339,DEMOCRAT,45835
48339,REPUBLICAN,150314
48339,OTHER,8483
48341,DEMOCRAT,1098
48341,REPUBLICAN,3977
48341,OTHER,209
48343,DEMOCRAT,1425
48343,REPUBLICAN,3446
48343,OTHER,102
48345,DEMOCRAT,40
48345,REPUBLICAN,566
48345,OTHER,9
48347,DEMOCRAT,6846
48347,REPUBLICAN,14771
48347,OTHER,1005
48349,DEMOCRAT,4002
48349,REPUBLICAN,11994
48349,OTHER,437
48351,DEMOCRAT,1156
48351,REPUBLICAN,4288
48351,OTHER,90
48353,DEMOCRAT,1029
48353,REPUBLICAN,3552
48353,OTHER,276
48355,DEMOCRAT,49198
48355,REPUBLICAN,50766
48355,OTHER,4441
48357,DEMOCRAT,274
48357,REPUBLICAN,2628
48357,OTHER,100
48359,DEMOCRAT,78
48359,REPUBLICAN,850
48359,OTHER,20
48361,DEMOCRAT,5735
48361,REPUBLICAN,25513
48361,OTHER,752
48363,DEMOCRAT,1708
48363,REPUBLICAN,8284
48363,OTHER,278
48365,DEMOCRAT,1835
48365,REPUBLICAN,8445
48365,OTHER,136
48367,DEMOCRAT,8344
48367,REPUBLICAN,46473
48367,OTHER,2000
48369,DEMOCRAT,485
48369,REPUBLICAN,1915
48369,OTHER,66
48371,DEMOCRAT,1554
48371,REPUBLICAN,2468
48371,OTHER,163
48373,DEMOCRAT,4187
48373,REPUBLICAN,15176
48373,OTHER,489
48375,DEMOCRAT,7657
48375,REPUBLICAN,19630
48375,OTHER,1364
48377,DEMOCRAT,1458
48377,REPUBLICAN,652
48377,OTHER,98
48379,DEMOCRAT,628
48379,REPUBLICAN,3968
48379,OTHER,105
48381,DEMOCRAT,8367
48381,REPUBLICAN,43462
48381,OTHER,2476
48383,DEMOCRAT,167
48383,REPUBLICAN,709
48383,OTHER,28
48385,DEMOCRAT,262
48385,REPUBLICAN,1382
48385,OTHER,37
48387,DEMOCRAT,1149
48387,REPUBLICAN,3926
48387,OTHER,86
48389,DEMOCRAT,1659
48389,REPUBLICAN,1417
48389,OTHER,108
48391,DEMOCRAT,1034
48391,REPUBLICAN,1830
48391,OTHER,84
48393,DEMOCRAT,20
48393,REPUBLICAN,524
48393,OTHER,10
48395,DEMOCRAT,2203
48395,REPUBLICAN,4668
48395,OTHER,164
48397,DEMOCRAT,9655
48397,REPUBLICAN,28451
48397,OTHER,1842
48399,DEMOCRAT,453
48399,REPUBLICAN,3250
48399,OTHER,79
48401,DEMOCRAT,3935
48401,REPUBLICAN,14675
48401,OTHER,384
48403,DEMOCRAT,614
48403,REPUBLICAN,3998
48403,OTHER,39
48405,DEMOCRAT,910
48405,REPUBLICAN,2622
48405,OTHER,37
48407,DEMOCRAT,2038
48407,REPUBLICAN,8059
48407,OTHER,246
48409,DEMOCRAT,7871
48409,REPUBLICAN,13030
48409,OTHER,755
48411,DEMOCRAT,293
48411,REPUBLICAN,2025
48411,OTHER,39
48413,DEMOCRAT,208
48413,REPUBLICAN,821
48413,OTHER,30
48415,DEMOCRAT,733
48415,REPUBLICAN,4410
48415,OTHER,146
48417,DEMOCRAT,103
48417,REPUBLICAN,1378
48417,OTHER,23
48419,DEMOCRAT,1758
48419,REPUBLICAN,7179
48419,OTHER,149
48421,DEMOCRAT,96
48421,REPUBLICAN,807
48421,OTHER,32
48423,DEMOCRAT,22300
48423,REPUBLICAN,58930
48423,OTHER,3538
48425,DEMOCRAT,541
48425,REPUBLICAN,3206
48425,OTHER,150
48427,DEMOCRAT,9289
48427,REPUBLICAN,2224
48427,OTHER,227
48429,DEMOCRAT,348
48429,REPUBLICAN,3034
48429,OTHER,79
48431,DEMOCRAT,70
48431,REPUBLICAN,549
48431,OTHER,14
48433,DEMOCRAT,135
48433,REPUBLICAN,555
48433,OTHER,11
48435,DEMOCRAT,313
48435,REPUBLICAN,1075
48435,OTHER,28
48437,DEMOCRAT,462
48437,REPUBLICAN,1671
48437,OTHER,71
48439,DEMOCRAT,288392
48439,REPUBLICAN,345921
48439,OTHER,34201
48441,DEMOCRAT,10085
48441,REPUBLICAN,33250
48441,OTHER,2424
48443,DEMOCRAT,140
48443,REPUBLICAN,288
48443,OTHER,10
48445,DEMOCRAT,753
48445,REPUBLICAN,2459
48445,OTHER,143
48447,DEMOCRAT,84
48447,REPUBLICAN,715
48447,OTHER,9
48449,DEMOCRAT,2597
48449,REPUBLICAN,6511
48449,OTHER,311
48451,DEMOCRAT,9173
48451,REPUBLICAN,27494
48451,OTHER,1812
48453,DEMOCRAT,308260
48453,REPUBLICAN,127209
48453,OTHER,33251
48455,DEMOCRAT,1154
48455,REPUBLICAN,4737
48455,OTHER,94
48457,DEMOCRAT,1248
48457,REPUBLICAN,6624
48457,OTHER,144
48459,DEMOCRAT,2380
48459,REPUBLICAN,13209
48459,OTHER,424
48461,DEMOCRAT,286
48461,REPUBLICAN,1007
48461,OTHER,54
48463,DEMOCRAT,3867
48463,REPUBLICAN,4835
48463,OTHER,262
48465,DEMOCRAT,6964
48465,REPUBLICAN,5890
48465,OTHER,763
48467,DEMOCRAT,2799
48467,REPUBLICAN,18473
48467,OTHER,618
48469,DEMOCRAT,8866
48469,REPUBLICAN,21275
48469,OTHER,982
48471,DEMOCRAT,6091
48471,REPUBLICAN,12884
48471,OTHER,821
48473,DEMOCRAT,5748
48473,REPUBLICAN,10531
48473,OTHER,505
48475,DEMOCRAT,783
48475,REPUBLICAN,2547
48475,OTHER,115
48477,DEMOCRAT,3382
48477,REPUBLICAN,10945
48477,OTHER,501
48479,DEMOCRAT,42307
48479,REPUBLICAN,12947
48479,OTHER,1651
48481,DEMOCRAT,4238
48481,REPUBLICAN,10149
48481,OTHER,345
48483,DEMOCRAT,194
48483,REPUBLICAN,2087
48483,OTHER,25
48485,DEMOCRAT,8770
48485,REPUBLICAN,27631
48485,OTHER,1718
48487,DEMOCRAT,809
48487,REPUBLICAN,3166
48487,OTHER,130
48489,DEMOCRAT,3422
48489,REPUBLICAN,1547
48489,OTHER,126
48491,DEMOCRAT,84468
48491,REPUBLICAN,104175
48491,OTHER,14438
48493,DEMOCRAT,4790
48493,REPUBLICAN,13998
48493,OTHER,644
48495,DEMOCRAT,420
48495,REPUBLICAN,1403
48495,OTHER,53
48497,DEMOCRAT,3412
48497,REPUBLICAN,20670
48497,OTHER,694
48499,DEMOCRAT,2630
48499,REPUBLICAN,15700
48499,OTHER,397
48501,DEMOCRAT,426
48501,REPUBLICAN,1797
48501,OTHER,80
48503,DEMOCRAT,876
48503,REPUBLICAN,6601
48503,OTHER,230
48505,DEMOCRAT,2063
48505,REPUBLICAN,1029
48505,OTHER,50
48507,DEMOCRAT,2636
48507,REPUBLICAN,694
48507,OTHER,66
49001,DEMOCRAT,264
49001,REPUBLICAN,1838
49001,OTHER,389
49003,DEMOCRAT,2282
49003,REPUBLICAN,12230
49003,OTHER,5223
49005,DEMOCRAT,8563
49005,REPUBLICAN,21139
49005,OTHER,16455
49007,DEMOCRAT,1717
49007,REPUBLICAN,5275
49007,OTHER,960
49009,DEMOCRAT,77
49009,REPUBLICAN,331
49009,OTHER,66
49011,DEMOCRAT,28776
49011,REPUBLICAN,62219
49011,OTHER,47416
49013,DEMOCRAT,500
49013,REPUBLICAN,5508
49013,OTHER,934
49015,DEMOCRAT,380
49015,REPUBLICAN,3425
49015,OTHER,484
49017,DEMOCRAT,358
49017,REPUBLICAN,1606
49017,OTHER,380
49019,DEMOCRAT,1960
