fips,DEMOCRAT,REPUBLICAN
30005,1300,1424
30007,533,1778
30009,1847,3342
30011,76,623
30013,13701,19028
30015,946,1913
30017,1630,3297
30019,326,764
30021,1494,2884
30023,2700,1725
30025,289,1178
30027,1582,4425
30029,11587,26019
30031,16405,22392
30033,52,590
30035,2641,1828
30037,119,396
30039,404,1144
30041,2997,3505
30043,1881,3844
30045,322,944
30047,4960,7245
30049,12717,16494
30051,281,734
30053,2320,5889
30055,320,791
30057,983,2868
30059,247,698
30061,542,1242
30063,26983,23989
30065,538,1663
30067,3199,4771
30069,55,228
30071,456,1677
30073,956,1853
30075,154,856
30077,761,1993
30079,181,546
30081,6144,13279
30083,1120,3110
30085,2195,1762
30087,1520,1982
30089,1502,3461
30091,846,1159
30093,9307,6381
30095,1025,3090
30097,445,1509
30099,1047,2232
30101,690,1583
30103,121,348
30105,1431,2476
30107,250,706
30109,144,407
30111,24120,40903
31001,3791,9233
31003,613,2761
31005,24,240
31007,56,379
31009,38,301
31011,546,2309
31013,1657,3396
31015,228,911
31017,268,1426
31019,4100,14222
31021,1272,2349
31023,1068,3016
31025,3619,7763
31027,1083,3387
31029,302,1652
31031,483,2509
31033,893,3791
31035,743,2543
31037,990,2589
31039,966,3330
31041,1040,4518
31043,3027,3526
31045,1119,2809
31047,1728,6149
31049,222,820
31051,938,2028
31053,5250,10716
31055,83330,120813
31057,186,858
31059,828,2314
31061,412,1277
31063,275,1160
31065,492,1950
31067,3655,6575
31069,201,970
31071,196,806
31073,222,890
31075,41,352
31077,361,865
31079,6228,14592
31081,1012,3785
31083,398,1467
31085,66,524
31087,296,1171
31089,894,4217
31091,64,392
31093,900,2020
31095,1352,2600
31097,885,1470
31099,707,2621
31101,743,3356
31103,98,442
31105,366,1491
31107,1086,3062
31109,52747,69764
31111,4905,11056
31113,67,357
31115,68,314
31117,49,259
31119,2934,10981
31121,833,2771
31123,495,1755
31125,459,1237
31127,1066,2595
31129,541,1884
31131,2275,5018
31133,481,986
31135,262,1285
31137,830,3872
31139,546,2824
31141,2657,11130
31143,549,2146
31145,1055,4129
31147,1297,2924
31149,130,740
31151,2420,3071
31153,17455,40163
31155,2884,6441
31157,3843,10378
31159,2114,5353
31161,430,2136
31163,541,1072
31165,123,677
31167,559,2159
31169,764,2075
31171,60,378
31173,1212,1154
31175,564,1801
31177,2754,7083
31179,1059,2971
31181,557,1403
31183,81,366
31185,1304,5393
32001,2705,7335
32003,281767,255337
32005,8275,15192
32007,3050,11938
32009,99,367
32011,144,571
32013,1361,3896
32015,414,1602
32017,418,1579
32019,5637,11136
32021,931,1336
32023,5616,8487
32027,538,1341
32029,871,1253
32031,74841,81545
32033,1082,2604
32510,9441,13171
33001,14080,17920
33003,13319,14614
33005,24438,16463
33007,8585,8143
33009,26180,20277
33011,94121,99724
33013,39975,36060
33015,75437,82069
33017,32942,25825
33019,11434,10142
34001,55746,49487
34003,207666,189833
34005,110411,95936
34007,137765,81427
34009,21475,28832
34011,27875,24362
34013,203681,83374
34015,66835,60033
34017,127447,60646
34019,26050,39888
34021,91580,56604
34023,166628,126492
34025,133773,163650
34027,98066,135241
34029,99839,152204
34031,94962,75200
34033,13749,15721
34035,66476,72508
34037,23990,44506
34039,119372,82517
34041,18044,29542
35001,132252,121454
35003,551,1427
35005,6726,14773
35006,3913,3477
35007,2824,3082
35009,3541,10649
35011,281,706
35013,31762,29548
35015,6880,13268
35017,7095,6135
35019,1340,914
35021,259,380
35023,861,1081
35025,3646,14430
35027,2822,6070
35028,5206,5810
35029,3340,4164
35031,13051,7351
35033,1876,928
35035,6433,14066
35037,1422,2661
35039,9753,5149
35041,2082,4997
35043,21421,22628
35045,14843,29525
35047,8683,3313
35049,47074,18466
35051,1926,3162
35053,4025,3696
35055,10987,3666
35057,2386,4026
35059,411,1454
35061,11270,14474
36000,104625,36061
36001,86213,52369
36003,6392,11894
36005,276938,53738
36007,44496,42100
36009,13087,19028
36011,16913,16626
36013,26369,30734
36015,16639,20742
36017,9003,11144
36019,17040,14633
36021,15238,13325
36023,10354,11085
36025,8425,11474
36027,56533,59323
36029,240563,173198
36031,8474,9390
36033,9286,8103
36035,8919,12042
36037,9970,15701
36039,8607,12159
36041,1120,2358
36043,11383,15265
36045,16342,20248
36047,494165,159200
36049,4417,6348
36051,11107,16885
36053,12665,15584
36055,168088,153374
36057,9175,10763
36059,317283,273502
36061,509841,104883
36063,45644,44525
36065,39658,49569
36067,112618,88123
36069,20503,26611
36071,61642,75010
36073,5734,9796
36075,23261,24675
36077,12402,12768
36079,18892,24397
36081,422609,157948
36083,34741,32290
36085,66255,85302
36087,62391,61510
36089,22173,17310
36091,47367,53709
36093,34762,30002
36095,5455,8148
36097,3290,4727
36099,6771,7603
36101,14090,26066
36103,307011,292186
36105,14447,14398
36107,9415,13343
36109,25659,13539
36111,45530,35234
36113,13054,16213
36115,10295,13148
36117,15093,23126
36119,224992,151261
36121,5894,11185
36123,4062,6053
37001,20686,33302
37003,4618,10928
37005,1922,2883
37007,5413,3796
37009,4477,7292
37011,1805,5678
37013,7025,12432
37015,4938,3057
37017,6109,6174
37019,14903,22925
37021,51868,52491
37023,11728,18922
37025,19803,40780
37027,9999,21186
37029,1339,2480
37031,7732,17716
37033,4539,4868
37035,18858,39602
37037,12897,12892
37039,3635,7517
37041,2406,2967
37043,1628,3209
37045,14215,22750
37047,10343,10773
37049,14019,23575
37051,45788,49139
37053,2909,6013
37055,6136,9345
37057,17191,42075
37059,4233,12372
37061,6923,9611
37063,74524,34614
37065,12877,8163
37067,63340,75294
37069,9286,11540
37071,20254,43252
37073,2121,1924
37075,1272,2693
37077,9057,9491
37079,2665,3800
37081,100042,98254
37083,11528,8088
37085,11563,20922
37087,11237,14545
37089,15003,28025
37091,5141,2942
37093,5794,5257
37095,1048,1235
37097,18065,38675
37099,6737,7351
37101,17266,36903
37103,1893,2607
37105,7657,11834
37107,10207,12939
37109,9434,20052
37111,5330,10590
37113,5489,9448
37115,4234,5175
37117,5102,5334
37119,166828,155084
37121,2080,5686
37123,4313,5745
37125,13555,24714
37127,15693,21902
37129,35572,45351
37131,5584,3176
37133,11250,25890
37135,42910,20771
37137,2335,3679
37139,6984,6609
37141,6999,10037
37143,1971,2965
37145,6198,8973
37147,24924,28590
37149,3787,5140
37151,12966,37771
37153,8383,7709
37155,17868,15909
37157,14430,22840
37159,16735,34915
37161,8184,16343
37163,9649,12600
37165,6386,5141
37167,7650,17814
37169,5767,13583
37171,8304,17587
37173,2419,2593
37175,6097,9386
37177,731,855
37179,17974,42820
37181,8762,6884
37183,169909,177324
37185,5171,2840
37187,2969,2484
37189,11232,12659
37191,15076,24883
37193,7862,19197
37195,14206,16264
37197,3451,11816
37199,4434,4940
38001,353,915
38003,2186,3541
38005,1196,1002
38007,99,449
38009,1168,2468
38011,397,1280
38013,336,808
38015,11621,26577
38017,26010,39619
38019,887,1522
38021,883,1890
38023,487,751
38025,571,1178
38027,534,655
38029,611,1449
38031,518,1219
38033,195,719
38035,12646,17298
38037,264,952
38039,505,907
38041,405,1044
38043,433,902
38045,712,1592
38047,265,844
38049,1030,1744
38051,436,1254
38053,847,1897
38055,1664,3014
38057,1245,3285
38059,4073,8325
38061,1465,1527
38063,778,1107
38065,310,790
38067,1321,2466
38069,686,1475
38071,1885,2943
38073,1199,1352
38075,497,953
38077,2821,5264
38079,2564,1392
38081,1021,1147
38083,200,727
38085,804,319
38087,89,335
38089,3013,7220
38091,616,586
38093,3438,6517
38095,606,754
38097,1651,2543
38099,1905,3194
38101,8236,17008
38103,858,1654
38105,2512,6278
39001,4280,7653
39003,16483,32585
39005,8555,16171
39007,24061,21039
39009,18997,10847
39011,5904,17012
39013,17574,15589
39015,7140,12647
39017,56234,109866
39019,6298,7695
39021,6967,11718
39023,33534,34938
39025,25885,62946
39027,5417,12938
39029,23426,25754
39031,6878,9277
39033,7773,13885
39035,448486,221606
39037,7849,18307
39039,6975,11393
39041,27048,53142
39043,21408,18601
39045,24774,42697
39047,4334,7375
39049,285800,237252
39051,8224,13639
39053,5364,8577
39055,19840,30358
39057,30530,48377
39059,7768,9961
39061,199499,222404
39063,10343,25101
39065,4889,8436
39067,3780,4274
39069,5110,9901
39071,6194,12212
39073,6173,6935
39075,2695,8466
39077,10585,14834
39079,5699,8585
39081,19019,17184
39083,9828,17081
39085,59049,62193
39087,12111,15457
39089,30051,49014
39091,6825,14471
39093,78965,61196
39095,132536,87106
39097,6200,11120
39099,83069,48712
39101,11930,17171
39103,36264,48183
39105,4437,6273
39107,5117,15649
39109,17611,34005
39111,4243,3424
39113,142977,138361
39115,2873,3757
39117,5775,10475
39119,16421,22251
39121,2654,3841
39123,11114,12075
39125,3610,6205
39127,7257,7855
39129,8578,14160
39131,5989,6519
39133,40674,35583
39135,7274,13733
39137,4392,14370
39139,24645,36892
39141,13977,17229
39143,12653,16198
39145,16823,18257
39147,10958,15885
39149,6534,16204
39151,95338,92211
39153,156578,118553
39155,66673,40976
39157,18854,23825
39159,6665,15869
39161,4094,10678
39163,2651,3251
39165,26043,68035
39167,12475,17480
39169,19786,31879
39171,6481,12040
39173,29401,33592
39175,3707,7256
40001,2562,4971
40003,470,2201
40005,1946,3142
40007,297,2272
40009,1931,5454
40011,1222,3199
40013,5745,8615
40015,3916,6491
40017,9712,33297
40019,6466,12178
40021,8623,9569
40023,2639,3168
40025,184,1242
40027,34007,65720
40029,1203,1396
40031,12022,21170
40033,898,1742
40035,2504,3894
40037,9929,18848
40039,2801,7839
40041,5591,10017
40043,408,1843
40045,395,1685
40047,5586,17685
40049,3707,7610
40051,5970,14136
40053,571,1950
40055,719,1529
40057,354,838
40059,268,1397
40061,2378,2946
40063,2283,3066
40065,2232,7024
40067,1057,1546
40069,1713,2635
40071,5957,14121
40073,1022,5630
40075,1413,2610
40077,1945,2535
40079,6741,10683
40081,4041,10149
40083,4869,11474
40085,1538,2295
40087,3742,10041
40089,3684,7472
40091,4488,4692
40093,537,3122
40095,2088,3363
40097,6933,9946
40099,2130,3665
40101,12585,15124
40103,1335,3993
40105,1660,2805
40107,1743,2542
40109,97298,174741
40111,7367,8363
40113,8068,11467
40115,5086,7443
40117,2564,4412
40119,10101,19560
40121,7452,11134
40123,5165,9647
40125,8638,17215
40127,1934,2863
40129,382,1388
40131,11918,24976
40133,3648,5624
40135,5910,8865
40137,5515,13646
40139,1016,5450
40141,1175,2273
40143,90220,163452
40145,9157,19081
40147,6862,16551
40149,1340,3705
40151,932,3166
40153,1458,6193
41001,2616,6253
41003,26515,18460
41005,95129,97691
41007,10461,8503
41009,12563,11868
41011,14393,18291
41013,3024,6830
41015,5220,7332
41017,31179,41757
41019,18089,35956
41021,370,755
41023,780,3204
41025,839,2815
41027,5587,4124
41029,44366,56519
41031,3243,4762
41033,15214,26241
41035,8264,22733
41037,802,3039
41039,107769,75007
41041,13753,10160
41043,19940,31260
41045,2577,8123
41047,57671,69900
41049,1361,2732
41051,259585,98439
41053,15484,19508
41055,390,694
41057,6750,7003
41059,8884,17068
41061,4428,8879
41063,1269,3132
41065,5691,6119
41067,121140,107223
41069,245,612
41071,17572,23839
42001,13764,28247
42003,368912,271925
42005,12025,18925
42007,42146,39916
42009,6016,16606
42011,76309,87122
42013,18105,35751
42015,8590,16942
42017,163438,154469
42019,30090,54959
42021,32591,34048
42023,794,1599
42025,12223,12519
42027,30733,33133
42029,109708,120036
42031,6049,11063
42033,13518,20533
42035,5823,8035
42037,10679,16052
42039,16013,21965
42041,37928,67648
42043,55299,65296
42045,162601,120425
42047,6602,7872
42049,67921,57372
42051,29120,25045
42053,989,1571
42055,16562,41817
42057,1475,4772
42059,7674,7786
42061,5879,12126
42063,15831,20254
42065,6073,13371
42067,2797,7144
42069,59573,44766
42071,74328,145591
42073,21387,21938
42075,18109,37089
42077,73940,70160
42079,69573,64953
42081,15681,33961
42083,6294,10941
42085,24831,26311
42087,4889,11726
42089,27967,27971
42091,222048,175741
42093,2666,4903
42095,63446,62102
42097,14602,22262
42099,5423,13919
42101,542205,130099
42103,8656,12444
42105,2268,5640
42107,29231,35640
42109,4348,10566
42111,12842,23802
42113,1213,2056
42115,7351,11573
42117,5437,12019
42119,5700,10334
42121,9024,14472
42123,8044,10999
42125,48225,47673
42127,8060,13713
42129,77774,100087
42131,4982,7782
42133,63701,114270
44001,14448,9855
44003,42830,33699
44005,22992,16622
44007,144811,82337
44009,34679,26533
45001,4389,5436
45003,19799,39077
45005,2565,985
45007,20697,43355
45009,3841,2138
45011,3982,4606
45013,21505,33331
45015,20142,32104
45017,3393,3448
45019,63758,70297
45021,6466,12090
45023,5790,5798
45025,6729,7252
45027,7087,6061
45029,6699,7264
45031,11829,13416
45033,4832,4301
45035,14733,26006
45037,4051,5611
45039,5764,3531
45041,21442,27689
45043,10602,12606
45045,55347,111481
45047,8954,14264
45049,4832,3097
45051,29547,50447
45053,3840,2933
45055,8515,14160
45057,7631,12916
45059,9205,14466
45061,4960,2901
45063,25393,67132
45065,2648,2396
45067,7767,5589
45069,4984,3423
45071,4483,7654
45073,8395,18811
45075,24698,12695
45077,10287,29759
45079,76283,56212
45081,3001,4537
45083,33633,62004
45085,18695,18074
45087,5236,6592
45089,9044,4795
45091,24226,45234
46003,620,1009
46005,3443,4917
46007,759,833
46009,1293,2063
46011,5443,7662
46013,7943,10386
46015,1040,1544
46017,603,223
46019,1009,3166
46021,239,708
46023,2155,2556
46025,875,1435
46027,3315,2692
46029,4803,7778
46031,972,720
46033,1272,2922
46035,3263,5561
46037,1817,1671
46039,961,1406
46041,1606,921
46043,393,1596
46045,765,1434
46047,1326,2413
46049,418,945
46051,1633,2392
46053,813,1685
46055,219,1007
46057,1015,1946
46059,668,1482
46061,745,1379
46063,94,704
46065,2697,6017
46067,1177,2899
46069,259,631
46071,508,726
46073,482,736
46075,134,565
46077,1163,1804
46079,2509,3359
46081,3857,7489
46083,5703,11161
46085,872,1029
46087,1201,2017
46089,369,1180
46091,1099,1242
46093,2941,8347
46095,361,553
46097,641,810
46099,32314,44189
46101,1609,1790
46103,14213,29976
46105,418,1329
46107,463,1143
46109,2527,2396
46111,581,817
46113,3566,526
46115,1478,2259
46117,464,1129
46119,201,702
46121,2543,889
46123,972,2230
46125,1646,3084
46127,3000,3987
46129,878,1967
46135,4237,6003
46137,641,447
47001,12896,18510
47003,5261,8348
47005,3869,3161
47007,1927,2849
47009,15042,33240
47011,9426,25942
47013,6163,7859
47015,2510,2923
47017,5070,6603
47019,6390,15763
47021,5918,9676
47023,2182,4086
47025,4033,6447
47027,1673,1647
47029,3932,8290
47031,8238,11785
47033,2455,3239
47035,8326,15142
47037,132362,107618
47039,2268,2566
47041,3445,3685
47043,8592,10557
47045,5287,8447
47047,5692,8960
47049,2371,4293
47051,7797,9126
47053,8509,10596
47055,5273,6162
47057,2569,4905
47059,7625,16374
47061,2787,2102
47063,7426,14733
47065,57268,78513
47067,776,1756
47069,5683,4702
47071,3834,6087
47073,6683,13445
47075,4359,3140
47077,3448,6585
47079,5728,6337
47081,4261,4359
47083,2126,1438
47085,4485,3261
47087,2996,2024
47089,5469,11617
47091,1810,4632
47093,65921,110653
47095,1039,1317
47097,4473,4164
47099,6592,9952
47101,2191,2819
47103,4546,7827
47105,5706,14041
47107,5889,11978
47109,4101,5787
47111,2739,4670
47113,16837,21672
47115,5548,5862
47117,4722,5825
47119,12372,17495
47121,1595,2499
47123,5349,10113
47125,20061,28615
47127,1084,1667
47129,2924,4401
47131,5549,7859
47133,4518,3941
47135,1579,1520
47137,1033,1600
47139,2724,3923
47141,10549,15619
47143,3663,7288
47145,8676,14423
47147,9863,15329
47149,31639,52189
47151,3085,4508
47153,1986,2950
47155,8613,22127
47157,215810,157591
47159,4038,3738
47161,2860,2675
47163,19626,42526
47165,21439,40141
47167,7379,14178
47169,1850,1314
47171,2372,5026
47173,2524,4145
47175,1209,1119
47177,6803,7502
47179,14937,29720
47181,1951,3998
47183,5584,7816
47185,4147,5268
47187,21719,57409
47189,15256,28896
48001,4678,11525
48003,677,3837
48005,9302,18932
48007,2640,6569
48009,878,3556
48011,170,830
48013,4421,7635
48015,2582,8072
48017,525,1882
48019,1738,6933
48021,9794,13290
48023,467,1169
48025,4045,5428
48027,27165,52135
48029,210976,260698
48031,1267,3277
48033,55,303
48035,1815,5737
48037,11880,21791
48039,28904,63662
48041,16128,37594
48043,1729,1980
48045,191,620
48047,1823,845
48049,2523,11640
48051,2276,4405
48053,4147,11456
48055,5052,6436
48057,2561,4348
48059,1073,4542
48061,33998,34801
48063,1778,2638
48065,485,2450
48067,4630,7383
48069,631,1794
48071,2953,8618
48073,4439,11329
48075,511,1629
48077,1299,3971
48079,249,856
48081,266,1338
48083,778,3035
48085,68935,174435
48087,346,1051
48089,2161,5488
48091,9153,31574
48093,1431,3813
48095,270,911
48097,3142,11908
48099,5122,12421
48101,214,549
48103,254,1314
48105,473,1248
48107,622,1647
48109,375,407
48111,305,1473
48113,336641,346246
48115,1114,3419
48117,1133,4139
48119,627,1447
48121,59346,140891
48123,1610,5100
48125,245,815
48127,2365,1188
48129,349,1429
48131,2916,1160
48133,1582,5249
48135,8579,27502
48137,217,745
48139,11640,34602
48141,95142,73261
48143,2710,9506
48145,2427,3454
48147,4001,7893
48149,2803,7527
48151,758,1161
48153,545,2032
48155,235,347
48157,68722,93625
48159,1011,3185
48161,2070,5057
48163,1931,1991
48165,608,3540
48167,43919,61290
48169,326,1480
48171,2104,9297
48173,44,488
48175,1219,2267
48177,1709,4291
48179,1289,7260
48181,13452,30777
48183,12306,29939
48185,2713,5263
48187,10290,28208
48189,2078,8025
48191,413,860
48193,845,2856
48195,240,1903
48197,480,1214
48199,5608,15030
48201,475865,584723
48203,9642,16473
48205,315,1736
48207,867,1539
48209,20110,27021
48211,257,1380
48213,8505,20210
48215,62369,50931
48217,3751,9225
48219,1385,6160
48221,4865,16280
48223,3443,8582
48225,2921,5848
48227,2663,7480
48229,302,577
48231,7971,20065
48233,1503,7839
48235,141,684
48237,643,2470
48239,1296,3766
48241,4471,8347
48243,378,764
48245,47066,44423
48247,1344,712
48249,6824,5817
48251,12325,34818
48253,1658,4254
48255,1543,3114
48257,8947,21304
48259,2532,11434
48261,85,82
48263,138,382
48265,4557,16538
48267,324,1482
48269,18,137
48271,542,1051
48273,4550,5366
48275,464,1081
48277,5338,12054
48279,857,3410
48281,1593,5422
48283,1229,989
48285,2152,5974
48287,1899,4160
48289,1754,5023
48291,6780,14821
48293,2752,5028
48295,184,1147
48297,1036,3147
48299,2257,7241
48301,12,65
48303,22472,70135
48305,490,1776
48307,745,2465
48309,26760,52090
48311,95,467
48313,1235,2837
48315,1884,2441
48317,288,1514
48319,459,1600
48321,4355,8119
48323,5948,4025
48325,4322,10389
48327,331,761
48329,8005,36585
48331,3445,5291
48333,416,1794
48335,639,1912
48337,1946,5910
48339,28628,104654
48341,1009,4601
48343,2437,2818
48345,113,564
48347,7152,14160
48349,5259,10715
48351,2513,3159
48353,1541,3722
48355,44439,59359
48357,251,2922
48359,108,733
48361,11476,20292
48363,2816,7137
48365,2958,7021
48367,8966,31795
48369,389,2375
48371,1242,3167
48373,6964,13778
48375,7489,21401
48377,1159,715
48379,1213,2998
48381,7849,40520
48383,184,956
48385,325,1314
48387,2097,3379
48389,1600,1777
48391,1232,2212
48393,46,461
48395,2979,3792
48397,5320,20120
48399,792,3239
48401,4899,13390
48403,1476,3138
48405,1506,2235
48407,2688,5394
48409,7764,13474
48411,529,1894
48413,312,1012
48415,981,4576
48417,229,1292
48419,2951,6295
48421,124,942
48423,19970,53392
48425,831,2701
48427,7199,2552
48429,703,2803
48431,71,544
48433,250,499
48435,280,1173
48437,626,1487
48439,207286,349462
48441,10648,37197
48443,159,306
48445,794,3166
48447,202,656
48449,3173,5709
48451,9007,28185
48453,197235,147885
48455,2204,3985
48457,2659,5043
48459,4225,10232
48461,185,1009
48463,3298,5148
48465,4757,6968
48467,4822,14976
48469,8553,20875
48471,5977,11710
48473,6145,7679
48475,901,2856
48477,3389,9597
48479,23654,17753
48481,4702,9288
48483,420,1960
48485,12819,32472
48487,1284,3685
48489,2734,2209
48491,43117,83284
48493,4409,10400
48495,391,1604
48497,4783,15177
48499,4034,12831
48501,376,2228
48503,1511,5874
48505,1662,1228
48507,2332,777
49001,493,2023
49003,2244,15751
49005,6375,32486
49007,3415,4950
49009,108,380
49011,20893,86187
49013,738,4742
49015,831,3781
49017,264,1848
49019,1858,2130
49021,2267,12815
49023,605,2681
49025,576,2414
49027,626,4084
49029,472,3301
49031,123,646
49033,109,922
49035,135949,215728
49037,1906,2971
49039,1189,7004
49041,920,6597
49043,6977,7936
49045,4130,12181
49047,1266,8518
49049,17357,128269
49051,1854,5503
49053,7513,35633
49055,279,1062
49057,19862,51199
50001,11147,7077
50003,11069,7616
50005,7106,6765
50007,49369,26422
50009,1276,1591
50011,10598,8936
50013,2246,1754
50015,7636,4260
50017,8159,6421
50019,6330,5666
50021,15904,14440
50023,19177,11461
50025,15489,7280
50027,18561,11491
51001,5518,7726
51003,22088,21189
51005,3203,3962
51007,1862,3499
51009,4866,7758
51011,2191,4366
51013,63987,29635
51015,7019,22100
51017,828,1432
51019,9102,21925
51021,846,1962
51023,4801,10865
51025,4062,2852
51027,5275,4507
51029,2789,3185
51031,6862,15891
51033,4878,4999
51035,3888,8173
51036,2155,1254
51037,2223,3166
51041,49346,83745
51043,2699,3741
51045,901,1706
51047,5476,10026
51049,1721,2377
51051,3761,3591
51053,4569,6193
51057,2007,2304
51059,245671,211980
51061,10712,19011
51063,2488,4162
51065,4415,6458
51067,8002,14048
51069,8853,19386
51071,3047,4320
51073,5105,11084
51075,3583,6668
51077,2430,4655
51079,2240,4570
51081,2514,1732
51083,6220,8363
51085,13941,35404
51087,60864,71809
51089,9851,13358
51091,522,982
51093,5871,9929
51095,11934,18949
51097,1506,1737
51099,2739,5124
51101,2436,4397
51103,2477,3724
51105,4005,5664
51107,47271,60382
51109,4844,7083
51111,2362,2858
51113,2176,3556
51115,1589,3497
51117,5293,7319
51119,1914,3336
51121,14128,17070
51125,3543,3539
51127,2443,5414
51131,2775,2669
51133,2548,3832
51135,2635,3303
51137,5015,7749
51139,3324,6221
51141,2572,5507
51143,9274,17673
51145,3112,8955
51147,3632,3571
51149,5066,8131
51153,61271,69776
51155,5310,8769
51157,1837,2172
51159,1243,2082
51161,16082,30596
51163,3627,5412
51165,7273,21737
51167,5167,6077
51169,3324,6479
51171,5186,11820
51173,4143,7906
51175,3431,4018
51177,16623,28527
51179,17208,28500
51181,1954,1543
51183,2420,1890
51185,7184,10039
51187,5241,8600
51191,7339,14749
51193,3370,3433
51195,5802,8330
51197,3581,7911
51199,10276,19396
51510,41116,19844
51515,1042,1472
51520,2400,4275
51530,936,1417
51540,11088,4172
51550,38744,52283
51570,2061,6129
51580,1179,1104
51590,9436,9399
51595,1247,970
51600,5395,5045
51610,3944,2074
51620,1910,1613
51630,4085,3390
51640,987,1336
51650,32016,23399
51660,4726,6165
51670,3573,4251
51678,1340,982
51680,11727,14400
51683,5562,7257
51685,1498,1807
51690,3036,2538
51700,35319,32208
51710,43518,26401
51720,725,768
51730,9682,2238
51735,1424,5004
51740,24112,15212
51750,2244,2564
51760,52167,21637
51770,18862,16661
51775,4254,7115
51790,3756,5805
51800,15233,16763
51810,70666,103752
51820,2792,5092
51830,2216,2064
51840,3967,5283
53001,1315,3751
53003,3319,5320
53005,21549,44350
53007,10471,18482
53009,17049,18871
53011,79538,88646
53013,605,1470
53015,21589,20217
53017,4306,8900
53019,1201,2019
53021,5188,10757
53023,365,935
53025,7779,17799
53027,14583,12871
53029,18216,19754
53031,11610,6650
53033,580378,301043
53035,60796,55608
53037,6731,9052
53039,4036,5016
53041,10726,21042
53043,1706,4015
53045,12894,11987
53047,6309,9636
53049,5570,4634
53051,2310,3693
53053,158231,150783
53055,6589,3290
53057,25131,26139
53059,2374,2695
53061,156468,134317
53063,87490,111606
53065,6822,13015
53067,62650,47992
53069,1021,1171
53071,8257,14323
53073,48268,40296
53075,8287,9397
53077,28474,43352
54001,2610,4004
54003,12244,21293
54005,5933,4207
54007,3035,2986
54009,5493,5189
54011,16583,21035
54013,1266,1360
54015,1835,2198
54017,800,2362
54019,8971,7881
54021,1159,1665
54023,963,4063
54025,6084,8358
54027,2455,5489
54029,6906,7298
54031,1617,3635
54033,13238,17111
54035,5384,7686
54037,9301,10539
54039,43010,44430
54041,2475,4445
54043,4048,4102
54045,7877,7047
54047,4501,2762
54049,12771,12150
54051,6435,8516
54053,5408,6487
54055,9178,13057
54057,3518,7854
54059,5983,4612
54061,16313,17670
54063,2311,3590
54065,2272,4511
54067,4788,5485
54069,8543,11694
54071,1381,2146
54073,1349,2061
54075,1573,2295
54077,3963,7855
54079,9301,15716
54081,11815,18519
54083,4892,6512
54085,1070,3086
54087,2612,3440
54089,2504,2978
54091,2617,3893
54093,1400,2179
54095,1401,2798
54097,3034,6191
54099,8411,10070
54101,1965,1724
54103,3330,3656
54105,896,1727
54107,14025,24948
54109,3694,4985
55001,5447,4890
55003,5805,3313
55005,11696,12030
55007,5845,3754
55009,54935,67173
55011,3998,3502
55013,4499,4743
55015,10290,14721
55017,14751,15450
55019,6966,7966
55021,14300,14956
55023,4656,3680
55025,181052,90369
55027,16690,27201
55029,8367,8910
55031,16537,8448
55033,12039,10879
55035,30068,24653
55037,993,1703
55039,19216,33291
55041,2509,2608
55043,12864,12208
55045,9575,8497
55047,3605,6472
55049,7122,5348
55051,1956,1884
55053,5249,4387
55055,17925,23776
55057,5734,6473
55059,40107,35587
55061,5175,5970
55063,33170,28289
55065,4402,3929
55067,4751,6235
55069,7484,8024
55071,20652,23027
55073,30899,36394
55075,10190,11866
55077,3785,4604
55078,1412,288
55079,297653,180287
55081,8973,10375
55083,8534,11043
55085,10464,11351
55087,40169,48903
55089,17714,34904
55091,2181,1853
55093,11176,10437
55095,11173,12095
55097,21861,16546
55099,4349,4312
55101,48229,52456
55103,4501,4836
55105,46598,33151
55107,3820,3985
55109,18784,22679
55111,15708,14415
55113,4411,4951
55115,8657,12150
55117,27608,34458
55119,3829,5582
55121,8075,5878
55123,7924,6774
55125,5713,8155
55127,19177,28754
55129,4705,4762
55131,21234,50641
55133,73626,154926
55135,10792,15941
55137,5257,6888
55139,40943,46542
55141,18950,20592
56001,7117,9006
56003,960,4232
56005,2464,12415
56007,2158,4758
56009,1184,4447
56011,501,2836
56013,5338,11429
56015,1566,4114
56017,623,1812
56019,676,3231
56021,13171,25951
56023,1364,6423
56025,9863,21512
56027,230,1064
56029,3007,10917
56031,1328,3149
56033,4066,9689
56035,730,2847
56037,5208,10653
56039,5972,5124
56041,1815,6081
56043,855,3200
56045,580,2739
2001,3662,6303
2002,4961,5943
2003,6513,4790
2004,4768,5802
2005,4679,5439
2006,3728,6177
2007,5008,7693
2008,5758,6615
2009,4177,6934
2010,3670,6745
2011,3364,9280
2012,3387,8108
2013,4819,10702
2014,4403,10717
2015,4766,10058
2016,4791,10587
2017,4646,10491
2018,4193,8424
2019,5061,8014
2020,4465,6632
2021,5488,8818
2022,5426,7207
2023,5991,6576
2024,5226,7622
2025,5435,6892
2026,6476,7776
2027,5212,8500
2028,5141,9073
2029,4546,7743
2030,5181,8733
2031,5315,9605
2032,6580,9783
2033,3192,7344
2034,3033,7886
2035,5030,6007
2036,3245,5645
2037,1970,3046
2038,2366,2459
2039,2365,2881
2040,2328,3217
