fips,DEMOCRAT,REPUBLICAN
48371,1382,3215
48373,5387,18573
48375,9921,22820
48377,1463,721
48379,842,5155
48381,12802,50796
48383,172,942
48385,320,1643
48387,1246,4517
48389,1395,2254
48391,1108,2210
48393,17,529
48395,2374,5646
48397,16412,36726
48399,552,3807
48401,4629,16534
48403,669,4784
48405,980,3007
48407,2337,10161
48409,8988,16516
48411,287,2308
48413,211,940
48415,818,4983
48417,130,1484
48419,2068,7975
48421,91,886
48423,29615,69080
48425,768,4105
48427,9123,8247
48429,397,3385
48431,51,584
48433,116,615
48435,322,1222
48437,478,1845
48439,411567,409741
48441,14588,39547
48443,119,334
48445,757,2812
48447,82,806
48449,2856,7570
48451,12239,32313
48453,435860,161337
48455,1323,5579
48457,1403,8194
48459,2877,15809
48461,170,1178
48463,4073,6174
48465,6771,8284
48467,3516,22270
48469,10380,23358
48471,7884,15375
48473,8191,14260
48475,764,3241
48477,4261,12959
48479,41820,25898
48481,4694,11926
48483,168,2159
48485,13161,32069
48487,956,3524
48489,3108,2441
48491,143795,139729
48493,6350,18463
48495,358,1753
48497,4973,27032
48499,3509,19049
48501,420,2174
48503,1034,7110
48505,1826,2033
48507,2864,1490
50001,15089,6567
50003,11858,6724
50005,8529,5924
50007,72938,20104
50009,1890,2164
50011,13612,11274
50013,3346,2194
50015,10773,4171
50017,8351,5782
50019,7757,7086
50021,18746,14625
50023,25101,8707
50025,20057,7251
50027,24779,10135
54001,1457,5116
54003,17186,33279
54005,2041,6816
54007,1457,4120
54009,2947,7545
54011,14994,21721
54013,568,2364
54015,641,2679
54017,435,2619
54019,5063,11580
54021,599,2012
54023,607,4871
54025,4655,10925
54027,1939,8033
54029,3790,9806
54031,1381,4859
54033,9215,20683
54035,3207,10093
54037,12127,15033
54039,34344,46398
54041,1538,5782
54043,1711,6012
54045,2333,10534
54047,1333,5148
54049,8901,16300
54051,3455,10435
54053,2526,8491
54055,5556,19237
54057,2660,10040
54059,1397,8544
54061,20282,20803
54063,1345,5068
54065,1998,6537
54067,2226,8279
54069,7223,12354
54071,820,2782
54073,699,2742
54075,1047,2895
54077,3163,11190
54079,7878,20034
54081,7982,24673
54083,3362,8673
54085,586,3649
54087,1455,4213
54089,1448,4074
54091,1796,5477
54093,938,2841
54095,631,3226
54097,2256,7771
54099,4088,12585
54101,610,2759
54103,1539,4993
54105,466,2134
54107,10926,27202
54109,1157,7353
25001,91994,55311
25003,51705,18064
25005,153377,119872
25007,9914,2631
25009,267198,144837
25011,30030,11201
25013,125948,87318
25015,63362,22281
25017,617196,226956
25019,5241,1914
25021,273312,125294
25023,173630,121227
25025,270522,58613
25027,248773,171683
30001,1608,3923
30003,2491,2207
30005,1589,1469
30007,835,3173
30009,2421,4468
30011,74,775
30013,15456,23315
30015,991,1891
30017,1514,4205
30019,195,799
30021,962,3758
30023,2562,2186
30025,172,1375
30027,1496,4869
30029,20274,38321
30031,37044,31696
30033,41,764
30035,3610,1884
30037,78,414
30039,638,1419
30041,2981,3957
30043,2625,5345
30045,275,1040
30047,6916,9322
30049,19743,21409
30051,249,821
30053,2835,8672
30055,155,956
30057,1771,4191
30059,258,833
30061,686,1828
30063,43357,26347
30065,413,2423
30067,5280,6025
30069,39,298
30071,416,1936
30073,903,2031
30075,154,970
30077,752,2355
30079,126,603
30081,8763,19114
30083,875,4800
30085,1910,1996
30087,1199,2486
30089,1820,5660
30091,574,1403
30093,10392,7745
30095,1156,4462
30097,549,1840
30099,1007,2608
30101,467,1596
30103,78,373
30105,1030,3135
30107,225,823
30109,77,516
30111,30679,50772
31001,4213,10085
31003,452,3093
31005,21,260
31007,43,362
31009,35,280
31011,499,2653
31013,1051,4002
31015,135,1010
31017,191,1470
31019,6350,16640
31021,1063,2580
31023,873,3542
31025,4737,10121
31027,725,4174
31029,226,1740
31031,373,2844
31033,855,3813
31035,632,2848
31037,1025,2636
31039,870,3507
31041,786,5090
31043,2744,3926
31045,1082,2931
31047,2497,6524
31049,141,871
31051,651,2335
31053,5544,10984
31055,150350,119159
31057,105,883
31059,693,2359
31061,276,1437
31063,189,1229
31065,399,2163
31067,3385,7445
31069,161,1016
31071,133,933
31073,215,893
31075,20,375
31077,229,1016
31079,7681,16189
31081,1118,4309
31083,282,1615
31085,34,494
31087,175,1264
31089,686,4769
31091,59,376
31093,648,2786
31095,1016,2616
31097,647,1518
31099,701,2822
31101,763,3544
31103,49,476
31105,268,1563
31107,905,3721
31109,82293,70092
31111,3692,13071
31113,38,407
31115,75,370
31117,17,275
31119,3478,11940
31121,743,3419
31123,386,2113
31125,359,1437
31127,921,2428
31129,409,1857
31131,2490,5649
31133,322,1071
31135,199,1321
31137,752,4157
31139,480,3462
31141,3260,12186
31143,530,2291
31145,811,4525
31147,996,3073
31149,84,744
31151,1986,3631
31153,41206,51979
31155,3331,9108
31157,4196,10952
31159,2438,6490
31161,340,2292
31163,343,1322
31165,72,642
31167,532,2561
31169,624,2308
31171,45,377
31173,1122,1180
31175,412,1901
31177,3554,8583
31179,1022,3055
31181,335,1511
31183,59,438
31185,1630,5337
39001,2156,9870
39003,14149,33116
39005,6541,19407
39007,16497,26890
39009,14772,10862
39011,4651,20798
39013,9138,23560
39015,4380,16480
39017,69613,114392
39019,3251,10745
39021,5062,14589
39023,24076,39032
39025,34092,74570
39027,4697,15488
39029,13359,35726
39031,4125,12325
39033,4916,15436
39035,416176,202699
39037,4731,22004
39039,5981,13038
39041,57735,66356
39043,17493,22160
39045,31224,50797
39047,2975,9473
39049,409144,211237
39051,6664,15731
39053,2990,10645
39055,21201,34143
39057,34798,52072
39059,4577,13407
39061,246266,177886
39063,11757,26310
39065,3062,9949
39067,1768,5792
39069,4062,10479
39071,3799,15678
39073,3880,9737
39075,1994,10796
39077,7759,18956
39079,3311,11309
39081,10018,22828
39083,8589,22340
39085,55514,73278
39087,7489,20306
39089,33055,59514
39091,5055,17964
39093,75667,79520
39095,115411,81763
39097,5698,13835
39099,57641,59903
39101,8269,19023
39103,39800,64598
39105,2492,8316
39107,4030,19452
39109,15663,41371
39111,1605,5463
39113,135064,129034
39115,1725,5041
39117,4048,14077
39119,11971,27867
39121,1170,5135
39123,9008,14628
39125,2213,7086
39127,4098,12357
39129,7304,20593
39131,3110,9157
39133,35661,45990
39135,4493,17022
39137,3195,16412
39139,17640,41472
39141,10557,22278
39143,10596,18896
39145,9080,22609
39147,8266,17086
39149,4465,20422
39151,75904,111097
39153,151668,124833
39155,44519,55194
39157,12889,30458
39159,11141,21669
39161,3067,11650
39163,1331,4632
39165,46069,87988
39167,9243,22307
39169,16660,36759
39171,4842,13452
39173,30617,35757
39175,2733,8462
46003,317,1052
46005,2107,4808
46007,466,694
46009,721,2235
46011,6110,8000
46013,6538,10580
46015,673,1750
46017,352,183
46019,939,3731
46021,117,747
46023,1177,2552
46025,437,1373
46027,3083,2456
46029,3837,8958
46031,622,647
46033,1522,3852
46035,2648,5613
46037,1052,1869
46039,609,1699
46041,1131,790
46043,216,1468
46045,417,1538
46047,1053,2878
46049,198,964
46051,1056,2618
46053,455,1771
46055,105,1026
46057,647,2372
46059,373,1433
46061,557,1793
46063,49,748
46065,2953,5522
46067,762,2944
46069,136,564
46071,359,738
46073,270,721
46075,90,498
46077,819,1904
46079,2068,3681
46081,4537,8753
46083,11981,19617
46085,525,1042
46087,769,2068
46089,222,1075
46091,858,1287
46093,3285,9875
46095,298,449
46097,320,787
46099,40482,49249
46101,1179,1951
46103,20606,35063
46105,239,1401
46107,227,1139
46109,1828,2404
46111,257,905
46113,2829,297
46115,998,2104
46117,421,1203
46119,185,726
46121,1963,532
46123,495,2161
46125,1139,3290
46127,2725,5944
46129,565,1966
46135,4016,6581
46137,481,404
47001,11741,23184
47003,4453,14354
47005,1529,5668
47007,971,4725
47009,17932,47369
47011,9851,35204
47013,2441,12331
47015,1261,5190
47017,2559,9205
47019,4529,19584
47021,5514,14438
47023,1412,5952
47025,2202,10604
47027,735,2733
47029,2533,12162
47031,5705,17883
47033,1382,4673
47035,6728,25168
47037,199703,100218
47039,904,4229
47041,1750,6672
47043,6106,17643
47045,3158,11768
47047,7027,15690
47049,1214,7441
47051,4864,13987
47053,5771,16259
47055,3298,9784
47057,1467,8565
47059,5199,22259
47061,988,4802
47063,5500,18811
47065,75522,92108
47067,362,2372
47069,4180,5760
47071,1775,9559
47073,4083,20405
47075,4012,3343
47077,2092,9797
47079,3548,11239
47081,2130,7577
47083,871,2718
47085,2017,6120
47087,1135,4118
47089,4654,18651
47091,1246,6468
47093,91422,124540
47095,526,1492
47097,3193,5674
47099,3195,15334
47101,1072,4474
47103,2919,12281
47105,6948,21713
47107,4361,18198
47109,1943,9093
47111,1307,8096
47113,18390,23943
47115,3177,9911
47117,3605,11043
47119,14418,31464
47121,1008,4467
47123,3764,16783
47125,32472,42187
47127,573,2888
47129,1167,6930
47131,2589,10790
47133,2033,7918
47135,615,2775
47137,525,2381
47139,1492,6792
47141,9185,23759
47143,2369,11050
47145,6043,19230
47147,8692,24536
47149,59341,81480
47151,986,8004
47153,1298,5855
47155,8721,33783
47157,246105,129815
47159,1802,7136
47161,1232,4950
47163,17272,55860
47165,27680,63454
47167,6837,20070
47169,1012,2936
47171,1615,6599
47173,1249,6803
47175,544,2342
47177,3924,11850
47179,18638,40444
47181,820,5795
47183,3020,10396
47185,2143,9606
47187,50161,86469
47189,22254,50296
49001,357,2695
49003,4473,21548
49005,16650,38032
49007,2392,6693
49009,111,496
49011,57411,104135
49013,843,7512
49015,572,4207
49017,514,2158
49019,2806,2248
49021,4892,18989
49023,645,5087
49025,1083,2998
49027,624,5404
49029,1086,5181
49031,86,773
49033,180,1157
49037,3113,3535
49039,1794,10459
49041,1084,9052
49043,15244,10252
49045,8943,21014
49047,1663,13261
49049,76033,192812
49051,6187,10795
49053,20530,67294
49055,365,1229
49057,40695,65949
53001,1814,3907
53003,4250,7319
53005,38706,60365
53007,19349,22746
53009,24721,23062
53011,140324,126303
53013,668,1754
53015,23938,34424
53017,7811,12955
53019,1486,2771
53021,13340,18039
53023,366,1069
53025,11819,24764
53027,17354,19877
53029,29213,22746
53031,17204,6931
53033,907310,269167
53035,90277,61563
53037,11421,14105
53039,5959,7237
53041,14520,29391
53043,1713,5150
53045,17269,18710
53047,8900,11840
53049,6794,6953
53051,2593,5728
53053,249506,197730
53055,9725,3057
53057,38252,32762
53059,3192,3885
53061,256728,166428
53063,135765,148576
53065,7839,19808
53067,96608,65277
53069,1165,1741
53071,13690,16400
53073,83660,50489
53075,11184,9067
53077,43179,50555
55001,4329,7362
55003,4801,3841
55005,9194,15803
55007,6147,4617
55009,65511,75871
55011,2860,4834
55013,3569,6462
55015,12116,18156
55017,13983,21317
55019,4524,10002
55021,16410,16927
55023,3953,4620
55025,260185,78800
55027,16356,31355
55029,10044,9752
55031,13218,10923
55033,9897,13173
55035,31620,25341
55037,781,2133
55039,20588,35754
55041,1721,3285
55043,10998,14142
55045,10851,10169
55047,3344,7168
55049,7828,5909
55051,1533,2438
55053,4256,5791
55055,19904,27208
55057,4746,8749
55059,42193,44972
55061,3976,7927
55063,37846,28684
55065,3647,4821
55067,3704,7330
55069,6261,10017
55071,16818,27218
55073,30808,44624
55075,7366,15304
55077,3239,5719
55078,1303,278
55079,317270,134357
55081,8433,13775
55083,6715,16226
55085,10105,13671
55087,47667,58385
55089,26517,33912
55091,1489,2584
55093,9796,12815
55095,9370,16611
55097,20428,19299
55099,3032,5394
55101,50159,54479
55103,3995,4871
55105,46658,37138
55107,2517,5257
55109,23190,32199
55111,18108,17493
55113,4498,5909
55115,7131,15173
55117,27101,37609
55119,2693,7657
55121,6285,8833
55123,7457,8218
55125,5903,9261
55127,22789,33851
55129,3867,6334
55131,26650,60237
55133,103906,159649
55135,9703,18952
55137,4388,9016
55139,44060,47796
55141,16365,24308
56001,9092,8579
56003,788,4806
56005,1935,16975
56007,1427,5014
56009,861,5917
56011,378,3651
56013,5519,12007
56015,1203,4878
56017,482,1999
56019,897,3881
56021,15217,27891
56023,1509,8643
56025,8530,25271
56027,155,1118
56029,3410,12813
56031,890,3898
56033,4043,11843
56035,882,3957
56037,3823,12229
56039,9848,4341
56041,1591,7496
56043,651,3245
56045,360,3107
