year,state,county_name,county_fips,candidate,party,candidatevotes,totalvotes,mode
2016,SOUTH DAKOTA,CLARK,46025,OTHER,OTHER,120,1657,TOTAL
2016,SOUTH DAKOTA,CLAY,46027,HILLARY CLINTON,DEMOCRAT,2608,5069,TOTAL
2016,SOUTH DAKOTA,CLAY,46027,DONALD TRUMP,REPUBLICAN,2109,5069,TOTAL
2016,SOUTH DAKOTA,CLAY,46027,OTHER,OTHER,352,5069,TOTAL
2016,SOUTH DAKOTA,CODINGTON,46029,HILLARY CLINTON,DEMOCRAT,3174,11669,TOTAL
2016,SOUTH DAKOTA,CODINGTON,46029,DONALD TRUMP,REPUBLICAN,7764,11669,TOTAL
2016,SOUTH DAKOTA,CODINGTON,46029,OTHER,OTHER,731,11669,TOTAL
2016,SOUTH DAKOTA,CORSON,46031,HILLARY CLINTON,DEMOCRAT,535,1175,TOTAL
2016,SOUTH DAKOTA,CORSON,46031,DONALD TRUMP,REPUBLICAN,588,1175,TOTAL
2016,SOUTH DAKOTA,CORSON,46031,OTHER,OTHER,52,1175,TOTAL
2016,SOUTH DAKOTA,CUSTER,46033,HILLARY CLINTON,DEMOCRAT,1121,4721,TOTAL
2016,SOUTH DAKOTA,CUSTER,46033,DONALD TRUMP,REPUBLICAN,3293,4721,TOTAL
2016,SOUTH DAKOTA,CUSTER,46033,OTHER,OTHER,307,4721,TOTAL
2016,SOUTH DAKOTA,DAVISON,46035,HILLARY CLINTON,DEMOCRAT,2355,7952,TOTAL
2016,SOUTH DAKOTA,DAVISON,46035,DONALD TRUMP,REPUBLICAN,5157,7952,TOTAL
2016,SOUTH DAKOTA,DAVISON,46035,OTHER,OTHER,440,7952,TOTAL
2016,SOUTH DAKOTA,DAY,46037,HILLARY CLINTON,DEMOCRAT,974,2747,TOTAL
2016,SOUTH DAKOTA,DAY,46037,DONALD TRUMP,REPUBLICAN,1627,2747,TOTAL
2016,SOUTH DAKOTA,DAY,46037,OTHER,OTHER,146,2747,TOTAL
2016,SOUTH DAKOTA,DEUEL,46039,HILLARY CLINTON,DEMOCRAT,570,2080,TOTAL
2016,SOUTH DAKOTA,DEUEL,46039,DONALD TRUMP,REPUBLICAN,1366,2080,TOTAL
2016,SOUTH DAKOTA,DEUEL,46039,OTHER,OTHER,144,2080,TOTAL
2016,SOUTH DAKOTA,DEWEY,46041,HILLARY CLINTON,DEMOCRAT,888,1708,TOTAL
2016,SOUTH DAKOTA,DEWEY,46041,DONALD TRUMP,REPUBLICAN,723,1708,TOTAL
2016,SOUTH DAKOTA,DEWEY,46041,OTHER,OTHER,97,1708,TOTAL
2016,SOUTH DAKOTA,DOUGLAS,46043,HILLARY CLINTON,DEMOCRAT,214,1605,TOTAL
2016,SOUTH DAKOTA,DOUGLAS,46043,DONALD TRUMP,REPUBLICAN,1338,1605,TOTAL
2016,SOUTH DAKOTA,DOUGLAS,46043,OTHER,OTHER,53,1605,TOTAL
2016,SOUTH DAKOTA,EDMUNDS,46045,HILLARY CLINTON,DEMOCRAT,380,1918,TOTAL
2016,SOUTH DAKOTA,EDMUNDS,46045,DONALD TRUMP,REPUBLICAN,1433,1918,TOTAL
2016,SOUTH DAKOTA,EDMUNDS,46045,OTHER,OTHER,105,1918,TOTAL
2016,SOUTH DAKOTA,FALL RIVER,46047,HILLARY CLINTON,DEMOCRAT,821,3563,TOTAL
2016,SOUTH DAKOTA,FALL RIVER,46047,DONALD TRUMP,REPUBLICAN,2511,3563,TOTAL
2016,SOUTH DAKOTA,FALL RIVER,46047,OTHER,OTHER,231,3563,TOTAL
2016,SOUTH DAKOTA,FAULK,46049,HILLARY CLINTON,DEMOCRAT,204,1118,TOTAL
2016,SOUTH DAKOTA,FAULK,46049,DONALD TRUMP,REPUBLICAN,858,1118,TOTAL
2016,SOUTH DAKOTA,FAULK,46049,OTHER,OTHER,56,1118,TOTAL
2016,SOUTH DAKOTA,GRANT,46051,HILLARY CLINTON,DEMOCRAT,971,3564,TOTAL
2016,SOUTH DAKOTA,GRANT,46051,DONALD TRUMP,REPUBLICAN,2382,3564,TOTAL
2016,SOUTH DAKOTA,GRANT,46051,OTHER,OTHER,211,3564,TOTAL
2016,SOUTH DAKOTA,GREGORY,46053,HILLARY CLINTON,DEMOCRAT,391,2091,TOTAL
2016,SOUTH DAKOTA,GREGORY,46053,DONALD TRUMP,REPUBLICAN,1600,2091,TOTAL
2016,SOUTH DAKOTA,GREGORY,46053,OTHER,OTHER,100,2091,TOTAL
2016,SOUTH DAKOTA,HAAKON,46055,HILLARY CLINTON,DEMOCRAT,77,1044,TOTAL
2016,SOUTH DAKOTA,HAAKON,46055,DONALD TRUMP,REPUBLICAN,936,1044,TOTAL
2016,SOUTH DAKOTA,HAAKON,46055,OTHER,OTHER,31,1044,TOTAL
2016,SOUTH DAKOTA,HAMLIN,46057,HILLARY CLINTON,DEMOCRAT,555,2762,TOTAL
2016,SOUTH DAKOTA,HAMLIN,46057,DONALD TRUMP,REPUBLICAN,2051,2762,TOTAL
2016,SOUTH DAKOTA,HAMLIN,46057,OTHER,OTHER,156,2762,TOTAL
2016,SOUTH DAKOTA,HAND,46059,HILLARY CLINTON,DEMOCRAT,334,1818,TOTAL
2016,SOUTH DAKOTA,HAND,46059,DONALD TRUMP,REPUBLICAN,1391,1818,TOTAL
2016,SOUTH DAKOTA,HAND,46059,OTHER,OTHER,93,1818,TOTAL
2016,SOUTH DAKOTA,HANSON,46061,HILLARY CLINTON,DEMOCRAT,424,2006,TOTAL
2016,SOUTH DAKOTA,HANSON,46061,DONALD TRUMP,REPUBLICAN,1497,2006,TOTAL
2016,SOUTH DAKOTA,HANSON,46061,OTHER,OTHER,85,2006,TOTAL
2016,SOUTH DAKOTA,HARDING,46063,HILLARY CLINTON,DEMOCRAT,38,770,TOTAL
2016,SOUTH DAKOTA,HARDING,46063,DONALD TRUMP,REPUBLICAN,695,770,TOTAL
2016,SOUTH DAKOTA,HARDING,46063,OTHER,OTHER,37,770,TOTAL
2016,SOUTH DAKOTA,HUGHES,46065,HILLARY CLINTON,DEMOCRAT,2450,8175,TOTAL
2016,SOUTH DAKOTA,HUGHES,46065,DONALD TRUMP,REPUBLICAN,5174,8175,TOTAL
2016,SOUTH DAKOTA,HUGHES,46065,OTHER,OTHER,551,8175,TOTAL
2016,SOUTH DAKOTA,HUTCHINSON,46067,HILLARY CLINTON,DEMOCRAT,692,3365,TOTAL
2016,SOUTH DAKOTA,HUTCHINSON,46067,DONALD TRUMP,REPUBLICAN,2517,3365,TOTAL
2016,SOUTH DAKOTA,HUTCHINSON,46067,OTHER,OTHER,156,3365,TOTAL
2016,SOUTH DAKOTA,HYDE,46069,HILLARY CLINTON,DEMOCRAT,125,690,TOTAL
2016,SOUTH DAKOTA,HYDE,46069,DONALD TRUMP,REPUBLICAN,543,690,TOTAL
2016,SOUTH DAKOTA,HYDE,46069,OTHER,OTHER,22,690,TOTAL
2016,SOUTH DAKOTA,JACKSON,46071,HILLARY CLINTON,DEMOCRAT,323,1095,TOTAL
2016,SOUTH DAKOTA,JACKSON,46071,DONALD TRUMP,REPUBLICAN,722,1095,TOTAL
2016,SOUTH DAKOTA,JACKSON,46071,OTHER,OTHER,50,1095,TOTAL
2016,SOUTH DAKOTA,JERAULD,46073,HILLARY CLINTON,DEMOCRAT,264,967,TOTAL
2016,SOUTH DAKOTA,JERAULD,46073,DONALD TRUMP,REPUBLICAN,648,967,TOTAL
2016,SOUTH DAKOTA,JERAULD,46073,OTHER,OTHER,55,967,TOTAL
2016,SOUTH DAKOTA,JONES,46075,HILLARY CLINTON,DEMOCRAT,69,558,TOTAL
2016,SOUTH DAKOTA,JONES,46075,DONALD TRUMP,REPUBLICAN,450,558,TOTAL
2016,SOUTH DAKOTA,JONES,46075,OTHER,OTHER,39,558,TOTAL
2016,SOUTH DAKOTA,KINGSBURY,46077,HILLARY CLINTON,DEMOCRAT,703,2551,TOTAL
2016,SOUTH DAKOTA,KINGSBURY,46077,DONALD TRUMP,REPUBLICAN,1680,2551,TOTAL
2016,SOUTH DAKOTA,KINGSBURY,46077,OTHER,OTHER,168,2551,TOTAL
2016,SOUTH DAKOTA,LAKE,46079,HILLARY CLINTON,DEMOCRAT,2314,6786,TOTAL
2016,SOUTH DAKOTA,LAKE,46079,DONALD TRUMP,REPUBLICAN,4038,6786,TOTAL
2016,SOUTH DAKOTA,LAKE,46079,OTHER,OTHER,434,6786,TOTAL
2016,SOUTH DAKOTA,LAWRENCE,46081,HILLARY CLINTON,DEMOCRAT,3356,11842,TOTAL
2016,SOUTH DAKOTA,LAWRENCE,46081,DONALD TRUMP,REPUBLICAN,7411,11842,TOTAL
2016,SOUTH DAKOTA,LAWRENCE,46081,OTHER,OTHER,1075,11842,TOTAL
2016,SOUTH DAKOTA,LINCOLN,46083,HILLARY CLINTON,DEMOCRAT,8076,25231,TOTAL
2016,SOUTH DAKOTA,LINCOLN,46083,DONALD TRUMP,REPUBLICAN,15499,25231,TOTAL
2016,SOUTH DAKOTA,LINCOLN,46083,OTHER,OTHER,1656,25231,TOTAL
2016,SOUTH DAKOTA,LYMAN,46085,HILLARY CLINTON,DEMOCRAT,369,1421,TOTAL
2016,SOUTH DAKOTA,LYMAN,46085,DONALD TRUMP,REPUBLICAN,977,1421,TOTAL
2016,SOUTH DAKOTA,LYMAN,46085,OTHER,OTHER,75,1421,TOTAL
2016,SOUTH DAKOTA,MCCOOK,46087,HILLARY CLINTON,DEMOCRAT,623,2587,TOTAL
2016,SOUTH DAKOTA,MCCOOK,46087,DONALD TRUMP,REPUBLICAN,1794,2587,TOTAL
2016,SOUTH DAKOTA,MCCOOK,46087,OTHER,OTHER,170,2587,TOTAL
2016,SOUTH DAKOTA,MCPHERSON,46089,HILLARY CLINTON,DEMOCRAT,192,1137,TOTAL
2016,SOUTH DAKOTA,MCPHERSON,46089,DONALD TRUMP,REPUBLICAN,892,1137,TOTAL
2016,SOUTH DAKOTA,MCPHERSON,46089,OTHER,OTHER,53,1137,TOTAL
2016,SOUTH DAKOTA,MARSHALL,46091,HILLARY CLINTON,DEMOCRAT,754,1947,TOTAL
2016,SOUTH DAKOTA,MARSHALL,46091,DONALD TRUMP,REPUBLICAN,1056,1947,TOTAL
2016,SOUTH DAKOTA,MARSHALL,46091,OTHER,OTHER,137,1947,TOTAL
2016,SOUTH DAKOTA,MEADE,46093,HILLARY CLINTON,DEMOCRAT,2223,11621,TOTAL
2016,SOUTH DAKOTA,MEADE,46093,DONALD TRUMP,REPUBLICAN,8441,11621,TOTAL
2016,SOUTH DAKOTA,MEADE,46093,OTHER,OTHER,957,11621,TOTAL
2016,SOUTH DAKOTA,MELLETTE,46095,HILLARY CLINTON,DEMOCRAT,238,683,TOTAL
2016,SOUTH DAKOTA,MELLETTE,46095,DONALD TRUMP,REPUBLICAN,402,683,TOTAL
2016,SOUTH DAKOTA,MELLETTE,46095,OTHER,OTHER,43,683,TOTAL
2016,SOUTH DAKOTA,MINER,46097,HILLARY CLINTON,DEMOCRAT,281,1064,TOTAL
2016,SOUTH DAKOTA,MINER,46097,DONALD TRUMP,REPUBLICAN,706,1064,TOTAL
2016,SOUTH DAKOTA,MINER,46097,OTHER,OTHER,77,1064,TOTAL
2016,SOUTH DAKOTA,MINNEHAHA,46099,HILLARY CLINTON,DEMOCRAT,30610,78263,TOTAL
2016,SOUTH DAKOTA,MINNEHAHA,46099,DONALD TRUMP,REPUBLICAN,42043,78263,TOTAL
2016,SOUTH DAKOTA,MINNEHAHA,46099,OTHER,OTHER,5610,78263,TOTAL
2016,SOUTH DAKOTA,MOODY,46101,HILLARY CLINTON,DEMOCRAT,1043,2933,TOTAL
2016,SOUTH DAKOTA,MOODY,46101,DONALD TRUMP,REPUBLICAN,1731,2933,TOTAL
2016,SOUTH DAKOTA,MOODY,46101,OTHER,OTHER,159,2933,TOTAL
2016,SOUTH DAKOTA,PENNINGTON,46103,HILLARY CLINTON,DEMOCRAT,14074,47743,TOTAL
2016,SOUTH DAKOTA,PENNINGTON,46103,DONALD TRUMP,REPUBLICAN,29804,47743,TOTAL
2016,SOUTH DAKOTA,PENNINGTON,46103,OTHER,OTHER,3865,47743,TOTAL
2016,SOUTH DAKOTA,PERKINS,46105,HILLARY CLINTON,DEMOCRAT,188,1606,TOTAL
2016,SOUTH DAKOTA,PERKINS,46105,DONALD TRUMP,REPUBLICAN,1333,1606,TOTAL
2016,SOUTH DAKOTA,PERKINS,46105,OTHER,OTHER,85,1606,TOTAL
2016,SOUTH DAKOTA,POTTER,46107,HILLARY CLINTON,DEMOCRAT,215,1337,TOTAL
2016,SOUTH DAKOTA,POTTER,46107,DONALD TRUMP,REPUBLICAN,1071,1337,TOTAL
2016,SOUTH DAKOTA,POTTER,46107,OTHER,OTHER,51,1337,TOTAL
2016,SOUTH DAKOTA,ROBERTS,46109,HILLARY CLINTON,DEMOCRAT,1540,3889,TOTAL
2016,SOUTH DAKOTA,ROBERTS,46109,DONALD TRUMP,REPUBLICAN,2144,3889,TOTAL
2016,SOUTH DAKOTA,ROBERTS,46109,OTHER,OTHER,205,3889,TOTAL
2016,SOUTH DAKOTA,SANBORN,46111,HILLARY CLINTON,DEMOCRAT,241,1123,TOTAL
2016,SOUTH DAKOTA,SANBORN,46111,DONALD TRUMP,REPUBLICAN,819,1123,TOTAL
2016,SOUTH DAKOTA,SANBORN,46111,OTHER,OTHER,63,1123,TOTAL
2016,SOUTH DAKOTA,OGLALA LAKOTA,46113,HILLARY CLINTON,DEMOCRAT,2510,2905,TOTAL
2016,SOUTH DAKOTA,OGLALA LAKOTA,46113,DONALD TRUMP,REPUBLICAN,241,2905,TOTAL
2016,SOUTH DAKOTA,OGLALA LAKOTA,46113,OTHER,OTHER,154,2905,TOTAL
2016,SOUTH DAKOTA,SPINK,46115,HILLARY CLINTON,DEMOCRAT,919,2951,TOTAL
2016,SOUTH DAKOTA,SPINK,46115,DONALD TRUMP,REPUBLICAN,1854,2951,TOTAL
2016,SOUTH DAKOTA,SPINK,46115,OTHER,OTHER,178,2951,TOTAL
2016,SOUTH DAKOTA,STANLEY,46117,HILLARY CLINTON,DEMOCRAT,329,1567,TOTAL
2016,SOUTH DAKOTA,STANLEY,46117,DONALD TRUMP,REPUBLICAN,1148,1567,TOTAL
2016,SOUTH DAKOTA,STANLEY,46117,OTHER,OTHER,90,1567,TOTAL
2016,SOUTH DAKOTA,SULLY,46119,HILLARY CLINTON,DEMOCRAT,137,861,TOTAL
2016,SOUTH DAKOTA,SULLY,46119,DONALD TRUMP,REPUBLICAN,679,861,TOTAL
2016,SOUTH DAKOTA,SULLY,46119,OTHER,OTHER,45,861,TOTAL
2016,SOUTH DAKOTA,TODD,46121,HILLARY CLINTON,DEMOCRAT,1505,2125,TOTAL
2016,SOUTH DAKOTA,TODD,46121,DONALD TRUMP,REPUBLICAN,487,2125,TOTAL
2016,SOUTH DAKOTA,TODD,46121,OTHER,OTHER,133,2125,TOTAL
2016,SOUTH DAKOTA,TRIPP,46123,HILLARY CLINTON,DEMOCRAT,462,2630,TOTAL
2016,SOUTH DAKOTA,TRIPP,46123,DONALD TRUMP,REPUBLICAN,2069,2630,TOTAL
2016,SOUTH DAKOTA,TRIPP,46123,OTHER,OTHER,99,2630,TOTAL
2016,SOUTH DAKOTA,TURNER,46125,HILLARY CLINTON,DEMOCRAT,961,4150,TOTAL
2016,SOUTH DAKOTA,TURNER,46125,DONALD TRUMP,REPUBLICAN,2937,4150,TOTAL
2016,SOUTH DAKOTA,TURNER,46125,OTHER,OTHER,252,4150,TOTAL
2016,SOUTH DAKOTA,UNION,46127,HILLARY CLINTON,DEMOCRAT,2227,7897,TOTAL
2016,SOUTH DAKOTA,UNION,46127,DONALD TRUMP,REPUBLICAN,5290,7897,TOTAL
2016,SOUTH DAKOTA,UNION,46127,OTHER,OTHER,380,7897,TOTAL
2016,SOUTH DAKOTA,WALWORTH,46129,HILLARY CLINTON,DEMOCRAT,457,2477,TOTAL
2016,SOUTH DAKOTA,WALWORTH,46129,DONALD TRUMP,REPUBLICAN,1896,2477,TOTAL
2016,SOUTH DAKOTA,WALWORTH,46129,OTHER,OTHER,124,2477,TOTAL
2016,SOUTH DAKOTA,YANKTON,46135,HILLARY CLINTON,DEMOCRAT,3301,9623,TOTAL
2016,SOUTH DAKOTA,YANKTON,46135,DONALD TRUMP,REPUBLICAN,5659,9623,TOTAL
2016,SOUTH DAKOTA,YANKTON,46135,OTHER,OTHER,663,9623,TOTAL
2016,SOUTH DAKOTA,ZIEBACH,46137,HILLARY CLINTON,DEMOCRAT,353,767,TOTAL
2016,SOUTH DAKOTA,ZIEBACH,46137,DONALD TRUMP,REPUBLICAN,368,767,TOTAL
2016,SOUTH DAKOTA,ZIEBACH,46137,OTHER,OTHER,46,767,TOTAL
2016,TENNESSEE,ANDERSON,47001,HILLARY CLINTON,DEMOCRAT,9013,29881,TOTAL
2016,TENNESSEE,ANDERSON,47001,DONALD TRUMP,REPUBLICAN,19212,29881,TOTAL
2016,TENNESSEE,ANDERSON,47001,OTHER,OTHER,1656,29881,TOTAL
2016,TENNESSEE,BEDFORD,47003,HILLARY CLINTON,DEMOCRAT,3395,15355,TOTAL
2016,TENNESSEE,BEDFORD,47003,DONALD TRUMP,REPUBLICAN,11486,15355,TOTAL
2016,TENNESSEE,BEDFORD,47003,OTHER,OTHER,474,15355,TOTAL
2016,TENNESSEE,BENTON,47005,HILLARY CLINTON,DEMOCRAT,1474,6328,TOTAL
2016,TENNESSEE,BENTON,47005,DONALD TRUMP,REPUBLICAN,4716,6328,TOTAL
2016,TENNESSEE,BENTON,47005,OTHER,OTHER,138,6328,TOTAL
2016,TENNESSEE,BLEDSOE,47007,HILLARY CLINTON,DEMOCRAT,897,4664,TOTAL
2016,TENNESSEE,BLEDSOE,47007,DONALD TRUMP,REPUBLICAN,3622,4664,TOTAL
2016,TENNESSEE,BLEDSOE,47007,OTHER,OTHER,145,4664,TOTAL
2016,TENNESSEE,BLOUNT,47009,HILLARY CLINTON,DEMOCRAT,12100,52208,TOTAL
2016,TENNESSEE,BLOUNT,47009,DONALD TRUMP,REPUBLICAN,37443,52208,TOTAL
2016,TENNESSEE,BLOUNT,47009,OTHER,OTHER,2665,52208,TOTAL
2016,TENNESSEE,BRADLEY,47011,HILLARY CLINTON,DEMOCRAT,7070,38666,TOTAL
2016,TENNESSEE,BRADLEY,47011,DONALD TRUMP,REPUBLICAN,29768,38666,TOTAL
2016,TENNESSEE,BRADLEY,47011,OTHER,OTHER,1828,38666,TOTAL
2016,TENNESSEE,CAMPBELL,47013,HILLARY CLINTON,DEMOCRAT,2248,12532,TOTAL
2016,TENNESSEE,CAMPBELL,47013,DONALD TRUMP,REPUBLICAN,9870,12532,TOTAL
2016,TENNESSEE,CAMPBELL,47013,OTHER,OTHER,414,12532,TOTAL
2016,TENNESSEE,CANNON,47015,HILLARY CLINTON,DEMOCRAT,1127,5314,TOTAL
2016,TENNESSEE,CANNON,47015,DONALD TRUMP,REPUBLICAN,4007,5314,TOTAL
2016,TENNESSEE,CANNON,47015,OTHER,OTHER,180,5314,TOTAL
2016,TENNESSEE,CARROLL,47017,HILLARY CLINTON,DEMOCRAT,2327,10384,TOTAL
2016,TENNESSEE,CARROLL,47017,DONALD TRUMP,REPUBLICAN,7756,10384,TOTAL
2016,TENNESSEE,CARROLL,47017,OTHER,OTHER,301,10384,TOTAL
2016,TENNESSEE,CARTER,47019,HILLARY CLINTON,DEMOCRAT,3453,21084,TOTAL
2016,TENNESSEE,CARTER,47019,DONALD TRUMP,REPUBLICAN,16898,21084,TOTAL
2016,TENNESSEE,CARTER,47019,OTHER,OTHER,733,21084,TOTAL
2016,TENNESSEE,CHEATHAM,47021,HILLARY CLINTON,DEMOCRAT,3878,15924,TOTAL
2016,TENNESSEE,CHEATHAM,47021,DONALD TRUMP,REPUBLICAN,11297,15924,TOTAL
2016,TENNESSEE,CHEATHAM,47021,OTHER,OTHER,749,15924,TOTAL
2016,TENNESSEE,CHESTER,47023,HILLARY CLINTON,DEMOCRAT,1243,6507,TOTAL
2016,TENNESSEE,CHESTER,47023,DONALD TRUMP,REPUBLICAN,5081,6507,TOTAL
2016,TENNESSEE,CHESTER,47023,OTHER,OTHER,183,6507,TOTAL
2016,TENNESSEE,CLAIBORNE,47025,HILLARY CLINTON,DEMOCRAT,1832,10740,TOTAL
2016,TENNESSEE,CLAIBORNE,47025,DONALD TRUMP,REPUBLICAN,8602,10740,TOTAL
2016,TENNESSEE,CLAIBORNE,47025,OTHER,OTHER,306,10740,TOTAL
2016,TENNESSEE,CLAY,47027,HILLARY CLINTON,DEMOCRAT,707,2920,TOTAL
2016,TENNESSEE,CLAY,47027,DONALD TRUMP,REPUBLICAN,2141,2920,TOTAL
2016,TENNESSEE,CLAY,47027,OTHER,OTHER,72,2920,TOTAL
2016,TENNESSEE,COCKE,47029,HILLARY CLINTON,DEMOCRAT,1981,12126,TOTAL
2016,TENNESSEE,COCKE,47029,DONALD TRUMP,REPUBLICAN,9791,12126,TOTAL
2016,TENNESSEE,COCKE,47029,OTHER,OTHER,354,12126,TOTAL
2016,TENNESSEE,COFFEE,47031,HILLARY CLINTON,DEMOCRAT,4743,19971,TOTAL
2016,TENNESSEE,COFFEE,47031,DONALD TRUMP,REPUBLICAN,14417,19971,TOTAL
2016,TENNESSEE,COFFEE,47031,OTHER,OTHER,811,19971,TOTAL
2016,TENNESSEE,CROCKETT,47033,HILLARY CLINTON,DEMOCRAT,1303,5397,TOTAL
2016,TENNESSEE,CROCKETT,47033,DONALD TRUMP,REPUBLICAN,3982,5397,TOTAL
2016,TENNESSEE,CROCKETT,47033,OTHER,OTHER,112,5397,TOTAL
2016,TENNESSEE,CUMBERLAND,47035,HILLARY CLINTON,DEMOCRAT,5202,26360,TOTAL
2016,TENNESSEE,CUMBERLAND,47035,DONALD TRUMP,REPUBLICAN,20413,26360,TOTAL
2016,TENNESSEE,CUMBERLAND,47035,OTHER,OTHER,745,26360,TOTAL
2016,TENNESSEE,DAVIDSON,47037,HILLARY CLINTON,DEMOCRAT,148864,249068,TOTAL
2016,TENNESSEE,DAVIDSON,47037,DONALD TRUMP,REPUBLICAN,84550,249068,TOTAL
2016,TENNESSEE,DAVIDSON,47037,OTHER,OTHER,15654,249068,TOTAL
2016,TENNESSEE,DECATUR,47039,HILLARY CLINTON,DEMOCRAT,894,4592,TOTAL
2016,TENNESSEE,DECATUR,47039,DONALD TRUMP,REPUBLICAN,3588,4592,TOTAL
2016,TENNESSEE,DECATUR,47039,OTHER,OTHER,110,4592,TOTAL
2016,TENNESSEE,DEKALB,47041,HILLARY CLINTON,DEMOCRAT,1569,6955,TOTAL
2016,TENNESSEE,DEKALB,47041,DONALD TRUMP,REPUBLICAN,5171,6955,TOTAL
2016,TENNESSEE,DEKALB,47041,OTHER,OTHER,215,6955,TOTAL
2016,TENNESSEE,DICKSON,47043,HILLARY CLINTON,DEMOCRAT,4722,18699,TOTAL
2016,TENNESSEE,DICKSON,47043,DONALD TRUMP,REPUBLICAN,13233,18699,TOTAL
2016,TENNESSEE,DICKSON,47043,OTHER,OTHER,744,18699,TOTAL
2016,TENNESSEE,DYER,47045,HILLARY CLINTON,DEMOCRAT,2816,13336,TOTAL
2016,TENNESSEE,DYER,47045,DONALD TRUMP,REPUBLICAN,10180,13336,TOTAL
2016,TENNESSEE,DYER,47045,OTHER,OTHER,340,13336,TOTAL
2016,TENNESSEE,FAYETTE,47047,HILLARY CLINTON,DEMOCRAT,5874,19394,TOTAL
2016,TENNESSEE,FAYETTE,47047,DONALD TRUMP,REPUBLICAN,13055,19394,TOTAL
2016,TENNESSEE,FAYETTE,47047,OTHER,OTHER,465,19394,TOTAL
2016,TENNESSEE,FENTRESS,47049,HILLARY CLINTON,DEMOCRAT,1100,7333,TOTAL
2016,TENNESSEE,FENTRESS,47049,DONALD TRUMP,REPUBLICAN,6038,7333,TOTAL
2016,TENNESSEE,FENTRESS,47049,OTHER,OTHER,195,7333,TOTAL
2016,TENNESSEE,FRANKLIN,47051,HILLARY CLINTON,DEMOCRAT,4374,16404,TOTAL
2016,TENNESSEE,FRANKLIN,47051,DONALD TRUMP,REPUBLICAN,11532,16404,TOTAL
2016,TENNESSEE,FRANKLIN,47051,OTHER,OTHER,498,16404,TOTAL
2016,TENNESSEE,GIBSON,47053,HILLARY CLINTON,DEMOCRAT,5258,19547,TOTAL
2016,TENNESSEE,GIBSON,47053,DONALD TRUMP,REPUBLICAN,13786,19547,TOTAL
2016,TENNESSEE,GIBSON,47053,OTHER,OTHER,503,19547,TOTAL
2016,TENNESSEE,GILES,47055,HILLARY CLINTON,DEMOCRAT,2917,11137,TOTAL
2016,TENNESSEE,GILES,47055,DONALD TRUMP,REPUBLICAN,7970,11137,TOTAL
2016,TENNESSEE,GILES,47055,OTHER,OTHER,250,11137,TOTAL
2016,TENNESSEE,GRAINGER,47057,HILLARY CLINTON,DEMOCRAT,1154,8008,TOTAL
2016,TENNESSEE,GRAINGER,47057,DONALD TRUMP,REPUBLICAN,6626,8008,TOTAL
2016,TENNESSEE,GRAINGER,47057,OTHER,OTHER,228,8008,TOTAL
2016,TENNESSEE,GREENE,47059,HILLARY CLINTON,DEMOCRAT,4216,23583,TOTAL
2016,TENNESSEE,GREENE,47059,DONALD TRUMP,REPUBLICAN,18562,23583,TOTAL
2016,TENNESSEE,GREENE,47059,OTHER,OTHER,805,23583,TOTAL
2016,TENNESSEE,GRUNDY,47061,HILLARY CLINTON,DEMOCRAT,999,4763,TOTAL
2016,TENNESSEE,GRUNDY,47061,DONALD TRUMP,REPUBLICAN,3636,4763,TOTAL
2016,TENNESSEE,GRUNDY,47061,OTHER,OTHER,128,4763,TOTAL
2016,TENNESSEE,HAMBLEN,47063,HILLARY CLINTON,DEMOCRAT,4075,20692,TOTAL
2016,TENNESSEE,HAMBLEN,47063,DONALD TRUMP,REPUBLICAN,15857,20692,TOTAL
2016,TENNESSEE,HAMBLEN,47063,OTHER,OTHER,760,20692,TOTAL
2016,TENNESSEE,HAMILTON,47065,HILLARY CLINTON,DEMOCRAT,55316,142408,TOTAL
2016,TENNESSEE,HAMILTON,47065,DONALD TRUMP,REPUBLICAN,78733,142408,TOTAL
2016,TENNESSEE,HAMILTON,47065,OTHER,OTHER,8359,142408,TOTAL
2016,TENNESSEE,HANCOCK,47067,HILLARY CLINTON,DEMOCRAT,322,2231,TOTAL
2016,TENNESSEE,HANCOCK,47067,DONALD TRUMP,REPUBLICAN,1843,2231,TOTAL
2016,TENNESSEE,HANCOCK,47067,OTHER,OTHER,66,2231,TOTAL
2016,TENNESSEE,HARDEMAN,47069,HILLARY CLINTON,DEMOCRAT,4185,9273,TOTAL
2016,TENNESSEE,HARDEMAN,47069,DONALD TRUMP,REPUBLICAN,4919,9273,TOTAL
2016,TENNESSEE,HARDEMAN,47069,OTHER,OTHER,169,9273,TOTAL
2016,TENNESSEE,HARDIN,47071,HILLARY CLINTON,DEMOCRAT,1622,9949,TOTAL
2016,TENNESSEE,HARDIN,47071,DONALD TRUMP,REPUBLICAN,8012,9949,TOTAL
2016,TENNESSEE,HARDIN,47071,OTHER,OTHER,315,9949,TOTAL
2016,TENNESSEE,HAWKINS,47073,HILLARY CLINTON,DEMOCRAT,3507,20774,TOTAL
2016,TENNESSEE,HAWKINS,47073,DONALD TRUMP,REPUBLICAN,16648,20774,TOTAL
2016,TENNESSEE,HAWKINS,47073,OTHER,OTHER,619,20774,TOTAL
2016,TENNESSEE,HAYWOOD,47075,HILLARY CLINTON,DEMOCRAT,3711,6834,TOTAL
2016,TENNESSEE,HAYWOOD,47075,DONALD TRUMP,REPUBLICAN,3013,6834,TOTAL
